protocol,learner,seed,horizon_s,n,prevalence,auprc,lift,auroc,ece,brier
random_row,mlp,0,1.0,8586,0.06790123456790123,0.16139134925116097,2.3768544162443708,0.7511404921267733,0.03558570783269905,0.06356398912470576
random_row,mlp,0,2.0,8586,0.12578616352201258,0.2981847767815275,2.3705689754131436,0.7583432019816246,0.035566947885334946,0.10202327861360382
random_row,mlp,0,3.0,8586,0.1762170976007454,0.39609434988441183,2.247763442238969,0.7585148515869207,0.04013977111271361,0.1291855763623628
random_row,mlp,0,5.0,8586,0.2612392266480317,0.5211525826374698,1.9949246877063378,0.7590340266482534,0.03559625369459695,0.16261345765158614
random_row,mlp,1,0.5,8586,0.03715350570696482,0.09063691852092803,2.439525336741969,0.7552830246631524,0.014640239840001117,0.035578731603069506
random_row,mlp,1,1.0,8586,0.06790123456790123,0.15226962832153682,2.242516344371724,0.7424492830625908,0.03149657281520343,0.06372714579640366
random_row,mlp,1,2.0,8586,0.12578616352201258,0.27760264881077834,2.206941058045688,0.7513691515923064,0.03503153198370234,0.1035913471548158
random_row,mlp,1,3.0,8586,0.1762170976007454,0.38430263932183056,2.1808476280351865,0.7597545902428726,0.03870311609070265,0.1301669239084259
random_row,mlp,1,5.0,8586,0.2612392266480317,0.5237192681869857,2.0047497265508065,0.7657937539874787,0.04102162007421187,0.162329407802863
random_row,mlp,2,0.5,8586,0.03715350570696482,0.09988479860033017,2.6884353629543414,0.7648508459627034,0.013692533855958948,0.03534410060799428
random_row,mlp,2,1.0,8586,0.06790123456790123,0.17613233189502964,2.5939488879086183,0.7573898638782327,0.030557597505088838,0.06257303090288723
random_row,mlp,2,2.0,8586,0.12578616352201258,0.29009124093767635,2.306225365454527,0.7530964117594814,0.031455732359613305,0.10278113393312362
random_row,mlp,2,3.0,8586,0.1762170976007454,0.3988241143035104,2.2632543591605687,0.7580153865144804,0.03504521586844608,0.12880975272938136
random_row,mlp,2,5.0,8586,0.2612392266480317,0.532025720888735,2.0365460720243775,0.7647521685171286,0.03475372922419448,0.1611399622609731
random_row,gru,0,0.5,8586,0.03715350570696482,0.09112227650265413,2.45258892179244,0.7505855702299394,0.01871050783534331,0.03575323765094245
random_row,gru,0,1.0,8586,0.06790123456790123,0.1529006394266255,2.251809417010303,0.7498667416528407,0.029565881973320357,0.06279814179714231
random_row,gru,0,2.0,8586,0.12578616352201258,0.28409114302077815,2.258524587015186,0.7561576664594251,0.03491045768905735,0.10223595447893406
random_row,gru,0,3.0,8586,0.1762170976007454,0.38546866372184335,2.187464604570884,0.7626607387466875,0.039185458842396825,0.12880222471113842
random_row,gru,0,5.0,8586,0.2612392266480317,0.5288455594911412,2.0243727034288623,0.7672308804683151,0.04771662043742081,0.16157735030045198
random_row,gru,1,0.5,8586,0.03715350570696482,0.09660507929070933,2.600160535391945,0.7450176761251537,0.014860824399579798,0.035433207807475865
random_row,gru,1,1.0,8586,0.06790123456790123,0.14667212856940925,2.1600804389313,0.7340798872806917,0.025437022585594486,0.06286116865007631
random_row,gru,1,2.0,8586,0.12578616352201258,0.2736578748017281,2.175580104673738,0.7475055141072328,0.036892237764345644,0.10369454340750886
random_row,gru,1,3.0,8586,0.1762170976007454,0.36778255180529545,2.0870991340385108,0.7503892229921388,0.04301705805816046,0.1318685511407933
random_row,gru,1,5.0,8586,0.2612392266480317,0.5013942308584742,1.9192915141109494,0.7552085072208462,0.048238486724940605,0.1662439721060327
random_row,tcn,0,0.5,8586,0.03715350570696482,0.11348134560597305,3.054391327187726,0.7908777694902837,0.008474844383132674,0.03444370351893766
random_row,tcn,0,1.0,8586,0.06790123456790123,0.18003936983170665,2.6514889011578617,0.7777242196269024,0.01539455845365429,0.05976565332314564
