protocol,learner,seed,horizon_s,n,prevalence,auprc,lift,auroc,ece,brier
loco,lgbm,1,5.0,8590,0.2612339930151339,0.5589921012632899,2.1398137922690106,0.7696006804291782,0.09376592380135093,0.171756782467231
loco,lgbm,2,0.5,8590,0.037136204889406284,0.3420321783932091,9.210208189334377,0.9076010186287474,0.014706940803889172,0.02968172166020279
loco,lgbm,2,1.0,8590,0.06786961583236321,0.602401654263546,8.87586656968072,0.9108374511924708,0.015268232307005802,0.04047213761810845
loco,lgbm,2,2.0,8590,0.1258440046565774,0.5210282634405042,4.140270844545728,0.8372195733297656,0.03657713158565396,0.08475403481377146
loco,lgbm,2,3.0,8590,0.17625145518044238,0.5191473628010693,2.9454926330655122,0.8039460046164197,0.06266894932186143,0.12182872601522154
loco,lgbm,2,5.0,8590,0.2612339930151339,0.5561272038349068,2.1288470057673123,0.7689170631436255,0.10111908972725378,0.17402473571831276
loco,lr,0,0.5,8590,0.037136204889406284,0.25043078937387175,6.743575174675732,0.8832215441723528,0.01051953578233439,0.03136813843225462
loco,lr,0,1.0,8590,0.06786961583236321,0.4508890803200399,6.643460034218084,0.8860197584403527,0.0241272537198584,0.048282349821949726
loco,lr,0,2.0,8590,0.1258440046565774,0.4689879164237565,3.726740242442246,0.8373021138124846,0.02493856807019344,0.08634954765149895
loco,lr,0,3.0,8590,0.17625145518044238,0.507117289007057,2.8772374587652703,0.8150729800550056,0.031244585791718887,0.11510648011627692
loco,lr,0,5.0,8590,0.2612339930151339,0.5750394075686293,2.201242651967257,0.7912102195833495,0.033780390578752914,0.15377715326817204
loco,lr,1,0.5,8590,0.037136204889406284,0.25043078937387175,6.743575174675732,0.8832215441723528,0.01051953578233439,0.03136813843225462
loco,lr,1,1.0,8590,0.06786961583236321,0.4508890803200399,6.643460034218084,0.8860197584403527,0.0241272537198584,0.048282349821949726
loco,lr,1,2.0,8590,0.1258440046565774,0.4689879164237565,3.726740242442246,0.8373021138124846,0.02493856807019344,0.08634954765149895
loco,lr,1,3.0,8590,0.17625145518044238,0.507117289007057,2.8772374587652703,0.8150729800550056,0.031244585791718887,0.11510648011627692
loco,lr,1,5.0,8590,0.2612339930151339,0.5750394075686293,2.201242651967257,0.7912102195833495,0.033780390578752914,0.15377715326817204
loco,lr,2,0.5,8590,0.037136204889406284,0.25043078937387175,6.743575174675732,0.8832215441723528,0.01051953578233439,0.03136813843225462
loco,lr,2,1.0,8590,0.06786961583236321,0.4508890803200399,6.643460034218084,0.8860197584403527,0.0241272537198584,0.048282349821949726
loco,lr,2,2.0,8590,0.1258440046565774,0.4689879164237565,3.726740242442246,0.8373021138124846,0.02493856807019344,0.08634954765149895
loco,lr,2,3.0,8590,0.17625145518044238,0.507117289007057,2.8772374587652703,0.8150729800550056,0.031244585791718887,0.11510648011627692
loco,lr,2,5.0,8590,0.2612339930151339,0.5750394075686293,2.201242651967257,0.7912102195833495,0.033780390578752914,0.15377715326817204
loco,gru,0,0.5,8590,0.037136204889406284,0.21091237648487943,5.679427316630453,0.8536712288166267,0.023748138147960306,0.03381194096043688
loco,gru,0,1.0,8590,0.06786961583236321,0.38415209416185664,5.66014835137281,0.8539849672702765,0.03929694816730353,0.05475770419075446
loco,gru,0,2.0,8590,0.1258440046565774,0.40681859679303795,3.232721319567249,0.8047640395509353,0.05033836280092231,0.09865926191778954
loco,gru,0,3.0,8590,0.17625145518044238,0.44844942035759366,2.5443728671543786,0.7823717379080345,0.05818394445429305,0.1311043237556546
loco,gru,0,5.0,8590,0.2612339930151339,0.5351042980139952,2.048371622076746,0.7639733901181593,0.06693775990372905,0.17055565589794994
loco,gru,1,0.5,8590,0.037136204889406284,0.2128766242588905,5.732320383648494,0.8474908933240703,0.021360330337417834,0.03475927757968392
loco,gru,1,1.0,8590,0.06786961583236321,0.36554885531291814,5.386045741231504,0.8500966457094468,0.03603642642567405,0.05610194343605039
loco,gru,1,2.0,8590,0.1258440046565774,0.3832676988679873,3.045577736610556,0.8006893731838783,0.04856791845300562,0.1013188255394523
loco,gru,1,3.0,8590,0.17625145518044238,0.4353573879742835,2.4700924456400895,0.7781722390531784,0.058540502950393,0.1333636059968679
loco,gru,1,5.0,8590,0.2612339930151339,0.5149527667274373,1.9712318476776676,0.7536376023635251,0.06398243573131052,0.17427214528090837
