cap,did,lat,lon,serving_rsrp,speed_kmh
3,25,23.75298,90.39974,-86.0,21.0
3,25,23.75301,90.39978,-85.0,20.0
3,25,23.75305,90.39982,-86.0,20.0
3,25,23.75308,90.39986,-83.0,21.0
3,25,23.75311,90.39991,-86.0,21.0
3,25,23.75315,90.39996,-87.0,23.0
3,25,23.75318,90.40001,-86.0,21.0
3,25,23.75321,90.40005,-90.0,20.0
3,25,23.75325,90.4001,-89.0,20.0
3,25,23.75328,90.40014,-91.0,20.0
3,25,23.7533,90.40018,-90.0,17.0
3,25,23.75333,90.40022,-92.0,14.0
3,25,23.75335,90.40025,-95.0,11.0
3,25,23.75336,90.40027,-93.0,9.0
3,25,23.75338,90.40029,-93.0,9.0
3,25,23.75339,90.40031,-100.0,5.0
3,25,23.7534,90.40032,-95.0,3.0
3,25,23.75341,90.40032,-96.0,2.0
3,25,23.75342,90.40032,-90.0,1.0
3,25,23.75343,90.40033,-92.0,1.0
3,25,23.75344,90.40033,-92.0,1.0
3,25,23.75344,90.40033,-92.0,1.0
3,25,23.75344,90.40034,-98.0,1.0
3,25,23.75345,90.40034,-95.0,0.0
3,25,23.75345,90.40034,-96.0,0.0
3,25,23.75345,90.40035,-97.0,1.0
3,25,23.75346,90.40035,-100.0,1.0
3,25,23.75346,90.40035,-100.0,0.0
3,25,23.75346,90.40035,-99.0,0.0
3,25,23.75347,90.40035,-98.0,0.0
3,25,23.75347,90.40035,-98.0,0.0
3,25,23.75347,90.40035,-100.0,0.0
3,25,23.75348,90.40035,-99.0,0.0
3,25,23.75348,90.40034,-101.0,0.0
3,25,23.75349,90.40034,-102.0,0.0
3,25,23.75349,90.40033,-102.0,0.0
3,25,23.75349,90.40033,-97.0,1.0
3,25,23.7535,90.40033,-98.0,1.0
3,25,23.7535,90.40033,-98.0,1.0
3,25,23.7535,90.40033,-93.0,1.0
3,25,23.7535,90.40033,-94.0,1.0
3,25,23.7535,90.40033,-90.0,0.0
3,25,23.75351,90.40033,-93.0,0.0
3,25,23.75351,90.40033,-96.0,0.0
3,25,23.75351,90.40033,-97.0,0.0
3,25,23.75351,90.40033,-97.0,0.0
3,25,23.75351,90.40033,-95.0,1.0
3,25,23.75352,90.40033,-97.0,0.0
3,25,23.75352,90.40033,-94.0,1.0
3,25,23.75352,90.40033,-99.0,1.0
3,25,23.75352,90.40033,-100.0,1.0
3,25,23.75352,90.40032,-100.0,1.0
3,25,23.75352,90.40032,-99.0,0.0
3,25,23.75352,90.40033,-98.0,1.0
3,25,23.75352,90.40033,-100.0,1.0
3,25,23.75352,90.40033,-97.0,0.0
3,25,23.75352,90.40033,-97.0,1.0
3,25,23.75352,90.40034,-99.0,1.0
3,25,23.75352,90.40034,-98.0,0.0
3,25,23.75351,90.40034,-98.0,0.0
3,25,23.75351,90.40034,-97.0,1.0
3,25,23.75351,90.40034,-96.0,0.0
3,25,23.75351,90.40034,-100.0,1.0
3,25,23.75351,90.40035,-97.0,1.0
3,25,23.7535,90.40036,-98.0,1.0
3,25,23.7535,90.40036,-96.0,1.0
3,25,23.7535,90.40037,-99.0,0.0
3,25,23.7535,90.40037,-99.0,0.0
3,25,23.7535,90.40037,-96.0,1.0
3,25,23.75351,90.40037,-97.0,1.0
3,25,23.75351,90.40037,-98.0,0.0
3,25,23.75351,90.40037,-99.0,1.0
3,25,23.75352,90.40037,-98.0,1.0
3,25,23.75352,90.40036,-99.0,1.0
3,25,23.75352,90.40036,-99.0,1.0
3,25,23.75352,90.40037,-98.0,0.0
3,25,23.75352,90.40037,-99.0,1.0
3,25,23.75352,90.40036,-98.0,0.0
3,25,23.75351,90.40036,-98.0,0.0
3,25,23.75351,90.40036,-98.0,0.0
3,25,23.7535,90.40036,-97.0,1.0
3,25,23.7535,90.40036,-97.0,1.0
3,25,23.7535,90.40036,-97.0,1.0
3,25,23.75349,90.40036,-96.0,1.0
3,25,23.75349,90.40036,-96.0,1.0
3,25,23.75349,90.40036,-98.0,1.0
3,25,23.75349,90.40036,-98.0,1.0
3,25,23.7535,90.40037,-97.0,0.0
3,25,23.75349,90.40037,-96.0,1.0
3,25,23.75349,90.40037,-96.0,1.0
3,25,23.75349,90.40037,-97.0,0.0
3,25,23.75349,90.40037,-98.0,1.0
3,25,23.75349,90.40037,-97.0,0.0
3,25,23.7535,90.40038,-97.0,0.0
3,25,23.7535,90.40038,-98.0,0.0
3,25,23.75351,90.40038,-95.0,1.0
3,25,23.75351,90.40038,-95.0,0.0
3,25,23.75351,90.40038,-97.0,0.0
3,25,23.75351,90.40038,-99.0,0.0
3,25,23.75351,90.40038,-97.0,0.0
3,25,23.75351,90.40038,-97.0,0.0
3,25,23.75352,90.40038,-100.0,1.0
3,25,23.75352,90.40039,-95.0,2.0
3,25,23.75353,90.40039,-98.0,2.0
3,25,23.75353,90.4004,-97.0,2.0
3,25,23.75353,90.4004,-97.0,0.0
3,25,23.75353,90.4004,-99.0,0.0
3,25,23.75353,90.4004,-96.0,0.0
3,25,23.75354,90.4004,-98.0,0.0
3,25,23.75354,90.4004,-97.0,0.0
3,25,23.75354,90.40039,-99.0,0.0
3,25,23.75354,90.40039,-99.0,0.0
3,25,23.75355,90.40039,-97.0,1.0
3,25,23.75355,90.40039,-97.0,1.0
3,25,23.75355,90.4004,-96.0,1.0
3,25,23.75356,90.40039,-94.0,1.0
3,25,23.75356,90.40039,-96.0,2.0
3,25,23.75356,90.40039,-94.0,1.0
3,25,23.75356,90.40039,-94.0,1.0
3,25,23.75357,90.40039,-96.0,1.0
3,25,23.75357,90.40039,-94.0,2.0
3,25,23.75358,90.40039,-95.0,1.0
3,25,23.75358,90.4004,-93.0,2.0
3,25,23.75359,90.4004,-90.0,3.0
3,25,23.7536,90.4004,-93.0,3.0
3,25,23.7536,90.40042,-91.0,5.0
3,25,23.75361,90.40043,-92.0,6.0
3,25,23.75362,90.40044,-90.0,4.0
3,25,23.75362,90.40046,-88.0,4.0
3,25,23.75363,90.40048,-89.0,4.0
3,25,23.75363,90.4005,-90.0,6.0
3,25,23.75364,90.40052,-85.0,7.0
3,25,23.75364,90.40054,-88.0,8.0
3,25,23.75365,90.40055,-87.0,7.0
3,25,23.75365,90.40056,-83.0,7.0
3,25,23.75365,90.40057,-87.0,9.0
3,25,23.75366,90.4006,-82.0,13.0
3,25,23.75368,90.40064,-85.0,12.0
3,25,23.7537,90.40067,-90.0,12.0
3,26,23.75372,90.40069,-89.0,12.0
3,26,23.75371,90.40072,-89.0,5.0
3,26,23.7537,90.40074,-86.0,4.0
3,26,23.7537,90.40076,-89.0,5.0
3,26,23.7537,90.40079,-89.0,7.0
3,26,23.75371,90.40082,-88.0,7.0
3,26,23.75372,90.40086,-88.0,14.0
3,26,23.75374,90.40091,-78.0,21.0
3,26,23.75377,90.40098,-89.0,26.0
3,26,23.7538,90.40104,-94.0,25.0
3,26,23.75383,90.40112,-96.0,25.0
3,26,23.75386,90.4012,-96.0,25.0
3,26,23.75388,90.40127,-99.0,26.0
3,26,23.75391,90.40135,-101.0,25.0
3,26,23.75394,90.40142,-97.0,26.0
3,26,23.75398,90.40148,-94.0,26.0
3,26,23.75402,90.40155,-94.0,29.0
3,26,23.75406,90.40162,-94.0,28.0
3,26,23.75411,90.40169,-92.0,29.0
3,26,23.75417,90.40175,-89.0,29.0
3,26,23.75423,90.4018,-86.0,29.0
3,26,23.7543,90.40184,-83.0,32.0
3,26,23.75437,90.40188,-85.0,25.0
3,26,23.75442,90.40191,-85.0,18.0
3,26,23.75445,90.40194,-78.0,16.0
3,26,23.75448,90.40196,-80.0,16.0
3,26,23.75449,90.40197,-79.0,7.0
3,26,23.75451,90.40197,-91.0,6.0
3,26,23.75452,90.40199,-95.0,6.0
3,26,23.75454,90.402,-88.0,5.0
3,26,23.75456,90.40201,-92.0,5.0
3,26,23.75457,90.40202,-92.0,6.0
3,26,23.75459,90.40201,-91.0,6.0
3,26,23.75461,90.402,-93.0,7.0
3,26,23.75463,90.40201,-93.0,8.0
3,26,23.75467,90.40202,-94.0,8.0
3,26,23.75471,90.40203,-95.0,17.0
3,26,23.75477,90.40204,-98.0,20.0
3,26,23.75483,90.40205,-98.0,22.0
3,26,23.75489,90.40205,-93.0,22.0
3,26,23.75495,90.40205,-96.0,22.0
3,26,23.75502,90.40207,-65.0,26.0
3,26,23.7551,90.40208,-74.0,33.0
3,26,23.75519,90.40211,-72.0,35.0
3,26,23.75528,90.40214,-66.0,35.0
3,26,23.75537,90.40217,-68.0,35.0
3,26,23.75546,90.40218,-67.0,31.0
3,26,23.75554,90.4022,-69.0,29.0
3,26,23.75561,90.40222,-68.0,31.0
3,26,23.7557,90.40225,-73.0,32.0
3,26,23.75577,90.40227,-72.0,32.0
3,26,23.75585,90.4023,-74.0,31.0
3,26,23.75593,90.40233,-74.0,31.0
3,26,23.75599,90.40237,-71.0,31.0
3,26,23.75605,90.40242,-72.0,28.0
3,26,23.75611,90.40248,-74.0,28.0
3,26,23.75617,90.40256,-77.0,35.0
3,26,23.75623,90.40264,-80.0,35.0
3,26,23.75627,90.40272,-78.0,31.0
3,26,23.75631,90.40277,-78.0,23.0
3,26,23.75634,90.40281,-91.0,23.0
3,26,23.75638,90.40286,-82.0,17.0
3,26,23.75641,90.4029,-83.0,15.0
3,26,23.75645,90.40293,-84.0,19.0
3,26,23.75649,90.40297,-88.0,22.0
3,26,23.75655,90.40301,-92.0,22.0
3,26,23.75661,90.40304,-88.0,28.0
3,26,23.75668,90.40306,-94.0,28.0
3,26,23.75675,90.40309,-94.0,30.0
3,26,23.75683,90.40311,-95.0,31.0
3,26,23.75691,90.40314,-90.0,31.0
3,26,23.757,90.40316,-92.0,34.0
3,26,23.75709,90.40318,-93.0,33.0
3,26,23.75717,90.4032,-101.0,32.0
3,26,23.75726,90.40322,-98.0,31.0
3,26,23.75735,90.40324,-97.0,31.0
3,26,23.75745,90.40327,-94.0,36.0
3,26,23.75754,90.40331,-92.0,37.0
3,26,23.75763,90.40335,-101.0,36.0
3,26,23.75771,90.40338,-103.0,36.0
3,26,23.7578,90.40343,-105.0,36.0
3,26,23.75789,90.40348,-109.0,38.0
3,26,23.75798,90.40354,-107.0,40.0
3,26,23.75807,90.40362,-91.0,43.0
3,26,23.75815,90.4037,-88.0,41.0
3,26,23.75823,90.40377,-84.0,41.0
3,26,23.75831,90.40385,-84.0,41.0
3,26,23.7584,90.40394,-86.0,44.0
3,26,23.75848,90.40403,-79.0,41.0
3,26,23.75855,90.40411,-79.0,40.0
3,26,23.75862,90.4042,-84.0,40.0
3,26,23.75868,90.40429,-85.0,38.0
3,26,23.75874,90.40438,-82.0,38.0
3,26,23.75881,90.40447,-82.0,37.0
3,26,23.75888,90.40455,-80.0,41.0
3,26,23.75895,90.40465,-76.0,41.0
3,26,23.75903,90.40475,-76.0,45.0
3,26,23.75911,90.40485,-74.0,44.0
3,26,23.75919,90.40494,-75.0,46.0
3,26,23.75928,90.40505,-74.0,45.0
3,26,23.75935,90.40515,-68.0,45.0
3,26,23.75943,90.40526,-76.0,48.0
3,26,23.75951,90.40538,-105.0,47.0
3,26,23.75958,90.40549,-106.0,47.0
3,26,23.75964,90.4056,-108.0,44.0
3,26,23.75971,90.40571,-69.0,44.0
3,26,23.75977,90.40581,-74.0,40.0
3,26,23.75982,90.4059,-75.0,34.0
3,26,23.75987,90.40597,-74.0,30.0
3,26,23.75991,90.40604,-77.0,25.0
3,26,23.75995,90.4061,-82.0,25.0
3,26,23.75998,90.40615,-79.0,20.0
3,26,23.76002,90.4062,-77.0,24.0
3,26,23.76006,90.40626,-82.0,27.0
3,26,23.7601,90.40633,-81.0,30.0
3,26,23.76014,90.4064,-83.0,30.0
3,26,23.76018,90.40648,-85.0,32.0
3,26,23.76024,90.40656,-83.0,37.0
3,26,23.7603,90.40665,-84.0,39.0
3,26,23.76037,90.40673,-84.0,40.0
3,26,23.76044,90.40681,-90.0,40.0
3,26,23.76051,90.4069,-94.0,44.0
3,26,23.76059,90.407,-90.0,46.0
3,26,23.76066,90.4071,-93.0,48.0
3,26,23.76075,90.40721,-93.0,49.0
3,26,23.76084,90.40732,-93.0,49.0
3,26,23.76094,90.40742,-87.0,54.0
3,26,23.76104,90.40753,-87.0,55.0
3,26,23.76114,90.40763,-82.0,52.0
3,26,23.76124,90.40773,-73.0,51.0
3,26,23.76134,90.40782,-74.0,51.0
3,26,23.76143,90.40791,-72.0,49.0
3,26,23.76153,90.408,-73.0,49.0
3,26,23.76162,90.40809,-72.0,47.0
3,26,23.76171,90.40817,-72.0,47.0
3,26,23.7618,90.40826,-66.0,47.0
3,26,23.76187,90.40833,-68.0,38.0
3,26,23.76194,90.40839,-69.0,33.0
3,26,23.762,90.40845,-71.0,35.0
3,26,23.76206,90.40852,-66.0,38.0
3,26,23.76214,90.4086,-75.0,38.0
3,26,23.76222,90.40868,-81.0,45.0
3,26,23.7623,90.40878,-77.0,48.0
3,26,23.76239,90.40887,-83.0,51.0
3,26,23.76249,90.40897,-83.0,52.0
3,26,23.76259,90.40907,-82.0,52.0
3,26,23.76268,90.40917,-75.0,53.0
3,26,23.76278,90.40926,-69.0,52.0
3,26,23.76288,90.40936,-68.0,51.0
3,26,23.76299,90.40945,-60.0,51.0
3,26,23.76309,90.40953,-65.0,51.0
3,26,23.76318,90.4096,-69.0,47.0
3,26,23.76327,90.40967,-77.0,42.0
3,26,23.76336,90.40973,-77.0,38.0
3,26,23.76343,90.40977,-81.0,31.0
3,26,23.76349,90.40981,-81.0,31.0
3,26,23.76353,90.40983,-83.0,15.0
3,26,23.76356,90.40985,-78.0,15.0
3,26,23.7636,90.40987,-79.0,18.0
3,26,23.76364,90.4099,-82.0,22.0
3,26,23.7637,90.40994,-84.0,22.0
3,26,23.76375,90.40998,-81.0,27.0
3,26,23.76381,90.41003,-81.0,30.0
3,26,23.76387,90.41008,-81.0,32.0
3,26,23.76394,90.41014,-82.0,33.0
3,26,23.76401,90.4102,-82.0,33.0
3,26,23.76408,90.41027,-70.0,36.0
3,26,23.76415,90.41033,-72.0,33.0
3,26,23.76422,90.41039,-79.0,34.0
3,26,23.76428,90.41045,-73.0,33.0
3,26,23.76435,90.41052,-72.0,33.0
3,26,23.76443,90.41059,-75.0,40.0
3,26,23.76451,90.41066,-72.0,40.0
3,26,23.7646,90.41073,-76.0,42.0
3,26,23.76469,90.41078,-74.0,41.0
3,26,23.76479,90.41083,-70.0,41.0
3,26,23.76491,90.41088,-76.0,45.0
3,26,23.76502,90.41093,-82.0,43.0
3,26,23.76512,90.41096,-81.0,34.0
3,26,23.76519,90.41099,-87.0,23.0
3,27,23.76524,90.411,-89.0,23.0
3,27,23.76528,90.411,-86.0,15.0
3,27,23.76533,90.41101,-87.0,16.0
3,27,23.76538,90.41103,-89.0,19.0
3,27,23.76545,90.41104,-88.0,25.0
3,27,23.76552,90.41105,-88.0,25.0
3,27,23.76559,90.41104,-86.0,27.0
3,27,23.76566,90.41103,-84.0,30.0
3,27,23.76574,90.41099,-87.0,36.0
3,27,23.76583,90.41094,-88.0,39.0
3,27,23.76592,90.41086,-97.0,39.0
3,27,23.76601,90.41078,-96.0,44.0
3,27,23.76611,90.4107,-105.0,47.0
3,27,23.7662,90.4106,-99.0,48.0
3,27,23.76629,90.41051,-103.0,48.0
3,27,23.76638,90.41041,-101.0,48.0
3,27,23.76646,90.41032,-95.0,46.0
3,27,23.76653,90.41021,-81.0,48.0
3,27,23.76661,90.41011,-82.0,48.0
3,27,23.76668,90.41,-87.0,47.0
3,27,23.76675,90.40991,-91.0,47.0
3,27,23.76682,90.40982,-95.0,42.0
3,27,23.76689,90.40973,-93.0,43.0
3,27,23.76697,90.40964,-101.0,42.0
3,27,23.76705,90.40955,-99.0,43.0
3,27,23.76712,90.40946,-99.0,43.0
3,27,23.7672,90.40938,-98.0,40.0
3,27,23.76727,90.40929,-95.0,40.0
3,27,23.76735,90.40921,-96.0,38.0
3,27,23.76742,90.40913,-93.0,38.0
3,27,23.76748,90.40906,-94.0,38.0
3,27,23.76754,90.409,-90.0,25.0
3,27,23.76758,90.40895,-87.0,19.0
3,27,23.76761,90.40891,-85.0,15.0
3,27,23.76765,90.40888,-83.0,20.0
3,27,23.7677,90.40885,-75.0,20.0
3,27,23.76775,90.40882,-77.0,24.0
3,27,23.76782,90.40878,-87.0,25.0
3,27,23.76788,90.40875,-83.0,26.0
3,27,23.76794,90.4087,-76.0,26.0
3,27,23.768,90.40868,-75.0,26.0
3,27,23.76807,90.40866,-77.0,25.0
3,27,23.76814,90.40866,-80.0,20.0
3,27,23.76822,90.40868,-76.0,27.0
3,27,23.7683,90.40871,-75.0,31.0
3,27,23.7684,90.40876,-100.0,31.0
3,27,23.7685,90.40883,-101.0,39.0
3,27,23.7686,90.40891,-98.0,39.0
3,27,23.76867,90.409,-106.0,38.0
3,27,23.76873,90.40909,-106.0,35.0
3,27,23.76877,90.40918,-110.0,35.0
3,27,23.76881,90.40928,-75.0,37.0
3,27,23.76884,90.40941,-86.0,40.0
3,27,23.76887,90.40954,-85.0,41.0
3,27,23.76888,90.40965,-81.0,34.0
3,27,23.76888,90.40974,-87.0,34.0
3,27,23.76888,90.40982,-88.0,23.0
3,27,23.76888,90.40989,-86.0,25.0
3,27,23.76887,90.40996,-88.0,27.0
3,27,23.76886,90.41004,-92.0,28.0
3,27,23.76884,90.41012,-92.0,28.0
3,27,23.76882,90.41021,-91.0,33.0
3,27,23.76878,90.41031,-93.0,35.0
3,27,23.76874,90.4104,-92.0,37.0
3,27,23.76869,90.41049,-97.0,39.0
3,27,23.76864,90.41059,-101.0,39.0
3,27,23.76859,90.41069,-101.0,42.0
3,27,23.76855,90.41081,-101.0,44.0
3,27,23.76852,90.41093,-100.0,46.0
3,27,23.7685,90.41106,-103.0,48.0
3,27,23.76848,90.4112,-100.0,48.0
3,27,23.76848,90.41133,-95.0,47.0
3,27,23.76848,90.41145,-98.0,45.0
3,27,23.76849,90.41157,-103.0,44.0
3,27,23.7685,90.41169,-103.0,45.0
3,27,23.76853,90.41181,-103.0,45.0
3,27,23.76857,90.41193,-103.0,44.0
3,27,23.76863,90.41203,-103.0,45.0
3,27,23.7687,90.41213,-100.0,45.0
3,27,23.76878,90.41223,-94.0,46.0
3,27,23.76886,90.41231,-92.0,46.0
3,27,23.76896,90.41239,-92.0,49.0
3,27,23.76907,90.41246,-100.0,49.0
3,27,23.76919,90.41251,-96.0,48.0
3,27,23.7693,90.41256,-96.0,48.0
3,27,23.76942,90.4126,-97.0,48.0
3,27,23.76954,90.41264,-94.0,49.0
3,27,23.76966,90.41268,-93.0,49.0
3,27,23.76978,90.41272,-96.0,50.0
3,27,23.7699,90.41275,-93.0,49.0
3,27,23.77003,90.41278,-92.0,49.0
3,27,23.77015,90.4128,-90.0,49.0
3,27,23.77028,90.41282,-89.0,48.0
3,27,23.7704,90.41283,-84.0,47.0
3,27,23.77051,90.41284,-83.0,46.0
3,27,23.77063,90.41285,-68.0,46.0
3,27,23.77074,90.41285,-77.0,43.0
3,27,23.77085,90.41285,-75.0,42.0
3,27,23.77096,90.41285,-76.0,37.0
3,27,23.77104,90.41285,-89.0,31.0
3,27,23.77111,90.41286,-78.0,31.0
3,27,23.77116,90.41287,-84.0,17.0
3,27,23.7712,90.41288,-89.0,14.0
3,27,23.77123,90.41289,-82.0,15.0
3,27,23.77127,90.41291,-91.0,18.0
3,27,23.77132,90.41294,-83.0,18.0
3,27,23.77137,90.41297,-85.0,24.0
3,27,23.77143,90.41302,-87.0,32.0
3,27,23.7715,90.41309,-87.0,35.0
3,27,23.77156,90.41318,-89.0,42.0
3,27,23.77163,90.41328,-87.0,42.0
3,27,23.77169,90.41338,-88.0,43.0
3,27,23.77174,90.41348,-88.0,44.0
3,27,23.7718,90.41359,-87.0,45.0
3,27,23.77185,90.41371,-82.0,48.0
3,27,23.77191,90.41383,-88.0,48.0
3,27,23.77196,90.41396,-89.0,50.0
3,27,23.77202,90.41408,-93.0,49.0
3,27,23.77207,90.4142,-96.0,48.0
3,27,23.77212,90.41433,-100.0,48.0
3,27,23.77217,90.41446,-99.0,48.0
3,27,23.77223,90.41458,-89.0,48.0
3,27,23.77228,90.4147,-93.0,48.0
3,27,23.77233,90.41482,-90.0,46.0
3,27,23.77238,90.41494,-96.0,44.0
3,27,23.77243,90.41505,-94.0,44.0
3,27,23.77247,90.41515,-99.0,40.0
3,27,23.77251,90.41525,-99.0,38.0
3,27,23.77255,90.41535,-98.0,36.0
3,27,23.77257,90.41543,-97.0,31.0
3,27,23.77259,90.41551,-97.0,31.0
3,27,23.7726,90.41556,-101.0,16.0
3,27,23.77262,90.4156,-79.0,15.0
3,27,23.77262,90.41564,-80.0,15.0
3,27,23.77263,90.41568,-80.0,16.0
3,27,23.77263,90.41573,-83.0,16.0
3,27,23.77263,90.41577,-79.0,14.0
3,27,23.77262,90.41582,-87.0,23.0
3,27,23.7726,90.41588,-86.0,25.0
3,27,23.77257,90.41595,-88.0,28.0
3,27,23.77256,90.41605,-89.0,28.0
3,27,23.77255,90.41615,-85.0,28.0
3,27,23.77254,90.41623,-88.0,27.0
3,27,23.77253,90.41631,-90.0,24.0
3,27,23.77253,90.41638,-89.0,24.0
3,27,23.77254,90.41643,-93.0,24.0
3,27,23.77259,90.41649,-94.0,32.0
3,27,23.77264,90.41654,-88.0,32.0
3,27,23.7727,90.41663,-89.0,36.0
3,27,23.77276,90.41671,-86.0,32.0
3,27,23.77281,90.41679,-86.0,32.0
3,27,23.77285,90.41687,-87.0,28.0
3,27,23.77289,90.41694,-94.0,28.0
3,27,23.77292,90.41703,-84.0,31.0
3,27,23.77295,90.41713,-86.0,32.0
3,27,23.77297,90.41723,-77.0,32.0
3,27,23.77298,90.41733,-83.0,33.0
3,27,23.77299,90.41743,-81.0,32.0
3,27,23.77298,90.41752,-89.0,32.0
3,27,23.77297,90.41761,-86.0,33.0
3,27,23.77295,90.4177,-86.0,33.0
3,27,23.77292,90.41779,-82.0,33.0
3,27,23.77287,90.41787,-90.0,32.0
3,27,23.77283,90.41794,-87.0,31.0
3,27,23.77278,90.41801,-84.0,30.0
3,27,23.77272,90.41806,-89.0,30.0
3,27,23.77266,90.41811,-88.0,30.0
3,27,23.77259,90.41816,-96.0,32.0
3,27,23.77252,90.41819,-91.0,33.0
3,27,23.77244,90.41823,-95.0,32.0
3,27,23.77236,90.41826,-103.0,32.0
3,27,23.77229,90.4183,-98.0,30.0
3,27,23.77222,90.41833,-103.0,29.0
3,27,23.77216,90.41836,-102.0,24.0
3,27,23.77211,90.41839,-101.0,22.0
3,27,23.77206,90.41841,-100.0,21.0
3,27,23.77201,90.41843,-98.0,19.0
3,27,23.77197,90.41844,-88.0,20.0
3,27,23.77191,90.41846,-82.0,23.0
3,27,23.77185,90.41849,-91.0,26.0
3,28,23.77179,90.41851,-89.0,26.0
3,28,23.77171,90.41854,-108.0,31.0
3,28,23.77163,90.41857,-97.0,34.0
3,28,23.77155,90.41861,-92.0,35.0
3,28,23.77148,90.41866,-96.0,36.0
3,28,23.7714,90.41872,-89.0,36.0
3,28,23.77133,90.4188,-91.0,42.0
3,28,23.77126,90.41889,-93.0,44.0
3,28,23.77119,90.41899,-84.0,44.0
3,28,23.77112,90.41909,-86.0,44.0
3,28,23.77105,90.41919,-89.0,44.0
3,28,23.77099,90.41929,-84.0,41.0
3,28,23.77094,90.41939,-85.0,35.0
3,28,23.7709,90.41949,-85.0,38.0
3,28,23.77087,90.4196,-87.0,38.0
3,28,23.77085,90.41971,-88.0,38.0
3,28,23.77083,90.41982,-86.0,41.0
3,28,23.7708,90.41994,-85.0,42.0
3,28,23.77078,90.42005,-84.0,42.0
3,28,23.77076,90.42016,-82.0,40.0
3,28,23.77076,90.42028,-83.0,40.0
3,28,23.77076,90.42039,-87.0,44.0
3,28,23.77077,90.42052,-86.0,44.0
3,28,23.77079,90.42063,-84.0,40.0
3,28,23.77081,90.42074,-83.0,35.0
3,28,23.77083,90.42082,-90.0,35.0
3,28,23.77085,90.42089,-89.0,22.0
3,28,23.77087,90.42095,-88.0,19.0
3,28,23.77089,90.421,-86.0,17.0
3,28,23.77093,90.42105,-88.0,23.0
3,28,23.77097,90.42109,-93.0,23.0
3,28,23.77102,90.42114,-94.0,27.0
3,28,23.77108,90.42119,-86.0,24.0
3,28,23.77114,90.42122,-91.0,25.0
3,28,23.77119,90.42127,-97.0,24.0
3,28,23.77123,90.42131,-95.0,24.0
3,28,23.77128,90.42137,-96.0,25.0
3,28,23.77131,90.42144,-99.0,29.0
3,28,23.77134,90.42151,-95.0,25.0
3,28,23.77136,90.42159,-92.0,28.0
3,28,23.77136,90.42167,-96.0,28.0
3,28,23.77135,90.42175,-94.0,28.0
3,28,23.77132,90.42183,-89.0,31.0
3,28,23.77127,90.4219,-92.0,33.0
3,28,23.77121,90.42197,-89.0,34.0
3,28,23.77115,90.42203,-93.0,34.0
3,28,23.77108,90.4221,-90.0,38.0
3,28,23.77101,90.42218,-92.0,37.0
3,28,23.77094,90.42224,-96.0,37.0
3,28,23.77087,90.42231,-93.0,35.0
3,28,23.7708,90.42237,-91.0,35.0
3,28,23.77073,90.42244,-88.0,36.0
3,28,23.77066,90.42251,-82.0,36.0
3,28,23.7706,90.42258,-82.0,35.0
3,28,23.77054,90.42265,-80.0,33.0
3,28,23.77048,90.42271,-80.0,33.0
3,28,23.77042,90.42277,-68.0,29.0
3,28,23.77037,90.42283,-68.0,26.0
3,28,23.77032,90.42287,-66.0,23.0
3,28,23.77028,90.4229,-74.0,22.0
3,28,23.77022,90.42293,-68.0,22.0
3,28,23.77015,90.42295,-69.0,28.0
3,28,23.77008,90.42296,-72.0,29.0
3,28,23.77,90.42298,-76.0,31.0
3,28,23.76991,90.42298,-77.0,30.0
3,28,23.76984,90.42295,-81.0,30.0
3,28,23.76976,90.42291,-81.0,30.0
3,28,23.76967,90.42288,-82.0,33.0
3,28,23.76959,90.42285,-84.0,34.0
3,28,23.7695,90.42281,-85.0,38.0
3,28,23.7694,90.42278,-85.0,38.0
3,28,23.76931,90.42275,-85.0,35.0
3,28,23.76923,90.42271,-86.0,32.0
3,28,23.76916,90.42268,-84.0,24.0
3,28,23.76911,90.42266,-87.0,21.0
3,28,23.76905,90.42263,-85.0,21.0
3,28,23.769,90.4226,-88.0,23.0
3,28,23.76893,90.42257,-80.0,25.0
3,28,23.76887,90.42254,-85.0,27.0
3,28,23.7688,90.42251,-79.0,28.0
3,28,23.76873,90.42248,-78.0,28.0
3,28,23.76866,90.42245,-78.0,33.0
3,28,23.76858,90.42241,-75.0,32.0
3,28,23.7685,90.42239,-71.0,32.0
3,28,23.76843,90.42236,-73.0,30.0
3,28,23.76836,90.42233,-72.0,30.0
3,28,23.76829,90.4223,-72.0,26.0
3,28,23.76823,90.42227,-75.0,26.0
3,28,23.76817,90.42224,-78.0,25.0
3,28,23.76812,90.42219,-75.0,23.0
3,28,23.76809,90.42214,-80.5,23.0
3,28,23.76807,90.42209,-86.0,19.0
3,28,23.76807,90.42202,-81.0,25.0
3,28,23.76808,90.42194,-85.0,31.0
3,28,23.76809,90.42185,-80.0,32.0
3,28,23.7681,90.42176,-86.0,32.0
3,28,23.76811,90.42168,-77.0,28.0
3,28,23.76812,90.42161,-76.0,22.0
3,28,23.76812,90.42153,-87.0,23.0
3,28,23.76812,90.42145,-91.0,26.0
3,28,23.76812,90.42136,-90.0,26.0
3,28,23.76812,90.42125,-90.0,35.0
3,28,23.76812,90.42115,-89.0,38.0
3,28,23.76813,90.42103,-89.0,38.0
3,28,23.76813,90.42091,-90.0,41.0
3,28,23.76814,90.42079,-87.0,41.0
3,28,23.76814,90.42068,-89.0,41.0
3,28,23.76814,90.42055,-88.0,43.0
3,28,23.76814,90.42043,-88.0,44.0
