variant,model,horizon_s,fold,seed,n,positive_rate,auprc,auprc_lift,auroc,brier,ece
+ self-excitation,multi-head LGBM,0.5,1,1338,1615,0.04272445820433437,0.5932907787451688,13.886443589470254,0.9634212647880458,0.025604693124114182,0.020619991147334735
+ self-excitation,multi-head LGBM,1.0,1,1338,1615,0.07554179566563468,0.8287766212849215,10.971100355534,0.9524502322312869,0.02565762727046826,0.02434361134522027
+ self-excitation,multi-head LGBM,2.0,1,1338,1607,0.13690105787181084,0.6763646340540568,4.94053621329486,0.8672642065936946,0.07479868363351555,0.05443067493757649
+ self-excitation,multi-head LGBM,3.0,1,1338,1598,0.18898623279098872,0.6484054359810644,3.4309665122441753,0.8345929400703131,0.11189086510129485,0.07824409573281
+ self-excitation,multi-head LGBM,5.0,1,1338,1580,0.2746835443037975,0.6751216230381472,2.457816047005236,0.8150187790029034,0.15481875928615393,0.1018448842015317
+ self-excitation,multi-head LGBM + isotonic,0.5,1,1338,1615,0.04272445820433437,0.5010948094602286,11.728523438815493,0.9617713782177475,0.026067703387137688,0.015099320241847968
+ self-excitation,multi-head LGBM + isotonic,1.0,1,1338,1615,0.07554179566563468,0.790747961622559,10.46768818049535,0.9501800753241905,0.024422902514071945,0.004530733842271171
+ self-excitation,multi-head LGBM + isotonic,2.0,1,1338,1607,0.13690105787181084,0.6450975829468013,4.712144617252316,0.8618879858425641,0.07165358962345537,0.013597103623709438
+ self-excitation,multi-head LGBM + isotonic,3.0,1,1338,1598,0.18898623279098872,0.6009367295192256,3.179791038979214,0.8307246954459977,0.10704522576501282,0.018866276981927794
+ self-excitation,multi-head LGBM + isotonic,5.0,1,1338,1580,0.2746835443037975,0.6420117160578079,2.3372776759708214,0.8117445170941202,0.14509275005375594,0.029708500981120586
+ self-excitation,multi-head LGBM + isotonic + monotone,0.5,1,1338,1615,0.04272445820433437,0.5322303970621164,12.45727668485968,0.9624510189924442,0.025210892158838816,0.013421260464296135
+ self-excitation,multi-head LGBM + isotonic + monotone,1.0,1,1338,1615,0.07554179566563468,0.8145211533226383,10.782390677180826,0.9522059227213334,0.025250580405568854,0.009168087889023789
+ self-excitation,multi-head LGBM + isotonic + monotone,2.0,1,1338,1607,0.13690105787181084,0.6646807973610824,4.855191097087543,0.8655977584059776,0.07116141858602151,0.01699887879091689
+ self-excitation,multi-head LGBM + isotonic + monotone,3.0,1,1338,1598,0.18898623279098872,0.6339049836684839,3.3542389533186667,0.8365181199411332,0.10480221115627783,0.01855606875612707
+ self-excitation,multi-head LGBM + isotonic + monotone,5.0,1,1338,1580,0.2746835443037975,0.65829179822579,2.3965461778726915,0.8153726445822376,0.1429874709581435,0.0210112935842714
+ self-excitation,hazard LGBM,0.5,1,1338,1615,0.04272445820433437,0.5484671914295414,12.837311799401583,0.9589215741417778,0.027208521818750865,0.018201522731432464
+ self-excitation,hazard LGBM,1.0,1,1338,1615,0.07554179566563468,0.7830252466556589,10.36545715859745,0.9465209227762345,0.02847040140734558,0.01993109978188754
+ self-excitation,hazard LGBM,2.0,1,1338,1607,0.13690105787181084,0.6653335050713792,4.8599588302259376,0.8758995870747854,0.07389161253846153,0.04277464706673417
+ self-excitation,hazard LGBM,3.0,1,1338,1598,0.18898623279098872,0.6396536829955909,3.3846575676389214,0.8400273894203254,0.1082257652361484,0.056149097983255986
+ self-excitation,hazard LGBM,5.0,1,1338,1580,0.2746835443037975,0.6672099926016228,2.4290133371211153,0.8112107028252951,0.14931217558275364,0.07187287600199004
+ self-excitation,multi-head MLP,0.5,1,1338,1615,0.04272445820433437,0.37927375384654965,8.877204528437357,0.9192399272550011,0.033877425366825156,0.02256546542098682
+ self-excitation,multi-head MLP,1.0,1,1338,1615,0.07554179566563468,0.7199848252497087,9.530946662117046,0.9231770118476387,0.0362815116670161,0.023895963547883748
+ self-excitation,multi-head MLP,2.0,1,1338,1607,0.13690105787181084,0.5972887099371504,4.36292253122273,0.8378252605361474,0.0853836608543981,0.05507755283101771
+ self-excitation,multi-head MLP,3.0,1,1338,1598,0.18898623279098872,0.5800179105925756,3.0691013944600525,0.8110436595535933,0.12466398689654054,0.08594535286460778
+ self-excitation,multi-head MLP,5.0,1,1338,1580,0.2746835443037975,0.6428904221894753,2.340476652210532,0.8048853555946952,0.16352143165242305,0.11754961823895067
+ self-excitation,hazard MLP,0.5,1,1338,1615,0.04272445820433437,0.40471657315212334,9.472713994792452,0.9351388342051484,0.0311597889201972,0.018110408924961897
+ self-excitation,hazard MLP,1.0,1,1338,1615,0.07554179566563468,0.7064559151396398,9.351854942217361,0.9202507878295434,0.036678385657103005,0.018285981895704243
+ self-excitation,hazard MLP,2.0,1,1338,1607,0.13690105787181084,0.5939317019627158,4.338401113882202,0.8325752113783838,0.08451018094891649,0.044426663465367465
+ self-excitation,hazard MLP,3.0,1,1338,1598,0.18898623279098872,0.5810870696901659,3.074758732996308,0.7981333292453602,0.12232925765248928,0.07585529421826101
+ self-excitation,hazard MLP,5.0,1,1338,1580,0.2746835443037975,0.6284761219710695,2.2880006283739394,0.7767671162368005,0.16358215740676085,0.1018573827433332
rf+mobility+history,multi-head LGBM,0.5,2,1338,1619,0.04817788758492897,0.5016678824459025,10.412824380511747,0.9083179420622639,0.03407499505405373,0.031136693728877292
rf+mobility+history,multi-head LGBM,1.0,2,1338,1619,0.07411982705373688,0.7710893074368694,10.403279906169097,0.9202079163887035,0.029305092415354537,0.024534441619736995
rf+mobility+history,multi-head LGBM,2.0,2,1338,1610,0.1391304347826087,0.6088439947653871,4.3760662123762195,0.8230422850958566,0.08888463372459139,0.06732240190373147
rf+mobility+history,multi-head LGBM,3.0,2,1338,1601,0.19487820112429732,0.577655387406599,2.964186779608862,0.7803529868114818,0.13583065271965103,0.10165310529051018
rf+mobility+history,multi-head LGBM,5.0,2,1338,1583,0.2886923562855338,0.5826409403632112,2.0182070209955434,0.7491225888196633,0.1949461859506649,0.14469568632033927
rf+mobility+history,multi-head LGBM + isotonic,0.5,2,1338,1619,0.04817788758492897,0.4629057018227317,9.608260657064136,0.9037005607414432,0.030688412592749254,0.014725853831190865
rf+mobility+history,multi-head LGBM + isotonic,1.0,2,1338,1619,0.07411982705373688,0.7374388936156171,9.949279739697367,0.9137230375806094,0.028541244706753014,0.005300898448696609
rf+mobility+history,multi-head LGBM + isotonic,2.0,2,1338,1610,0.1391304347826087,0.5623076209891215,4.041586025859311,0.8196135461760462,0.08631263920652135,0.04677173267359694
rf+mobility+history,multi-head LGBM + isotonic,3.0,2,1338,1601,0.19487820112429732,0.514369437770751,2.6394406085608084,0.7752270195540172,0.13232658398770378,0.09116877500843265
rf+mobility+history,multi-head LGBM + isotonic,5.0,2,1338,1583,0.2886923562855338,0.5502420763847773,1.9059807591183862,0.7479682538448682,0.1859586696730211,0.11721729173052045
rf+mobility+history,multi-head LGBM + isotonic + monotone,0.5,2,1338,1619,0.04817788758492897,0.47365105904951166,9.831295700014863,0.9068370521972079,0.030723331500986755,0.015652569907973417
rf+mobility+history,multi-head LGBM + isotonic + monotone,1.0,2,1338,1619,0.07411982705373688,0.7454669202176687,10.05759119860338,0.9210390260173449,0.029366448004343813,0.008729647995201274
rf+mobility+history,multi-head LGBM + isotonic + monotone,2.0,2,1338,1610,0.1391304347826087,0.5796708486771779,4.166384224867216,0.8211419037311894,0.08514962939720146,0.047720238529599814
rf+mobility+history,multi-head LGBM + isotonic + monotone,3.0,2,1338,1601,0.19487820112429732,0.543755147436713,2.7902307405326203,0.7824503690000199,0.1298644612910765,0.09246516351154005
rf+mobility+history,multi-head LGBM + isotonic + monotone,5.0,2,1338,1583,0.2886923562855338,0.5681736868113509,1.9680939742283776,0.7499164370304441,0.18549032666924686,0.12209843673681042
rf+mobility+history,hazard LGBM,0.5,2,1338,1619,0.04817788758492897,0.5061855131631896,10.506594177066717,0.9001730478044561,0.032581780041794524,0.025186701118330275
rf+mobility+history,hazard LGBM,1.0,2,1338,1619,0.07411982705373688,0.7420978016715569,10.012136174218755,0.9053146542139204,0.030875167767993757,0.018851567935387354
rf+mobility+history,hazard LGBM,2.0,2,1338,1610,0.1391304347826087,0.6017156505654108,4.32483123843889,0.8203108895073181,0.08530000456702673,0.04549294282036504
rf+mobility+history,hazard LGBM,3.0,2,1338,1601,0.19487820112429732,0.5856307767023973,3.005111774040186,0.7867532971295579,0.12833563040741464,0.07065494963404051
rf+mobility+history,hazard LGBM,5.0,2,1338,1583,0.2886923562855338,0.6186572119891495,2.1429636030171193,0.7541421969676358,0.18532319450019155,0.11726667673237678
rf+mobility+history,multi-head MLP,0.5,2,1338,1619,0.04817788758492897,0.45947129464620573,9.536974692720603,0.8724937186974825,0.034346732296432696,0.022028594016659245
rf+mobility+history,multi-head MLP,1.0,2,1338,1619,0.07411982705373688,0.6771474803859621,9.135848089540605,0.8779352901934624,0.037740337106291474,0.022295167669484126
rf+mobility+history,multi-head MLP,2.0,2,1338,1610,0.1391304347826087,0.5578757114555482,4.009731676086752,0.7877660533910533,0.10455836356971178,0.08400280704920024
rf+mobility+history,multi-head MLP,3.0,2,1338,1601,0.19487820112429732,0.5143240351882951,2.639207629283527,0.737719062680273,0.15792424242111175,0.14408437587994533
rf+mobility+history,multi-head MLP,5.0,2,1338,1583,0.2886923562855338,0.5894674778162776,2.041853429722467,0.7188329556805331,0.22670228126712644,0.1872263007371801
rf+mobility+history,hazard MLP,0.5,2,1338,1619,0.04817788758492897,0.41777833561596894,8.671578530285304,0.8481006339539761,0.035938434868684616,0.02226820737869556
rf+mobility+history,hazard MLP,1.0,2,1338,1619,0.07411982705373688,0.5370003850190546,7.245030194548744,0.8524849899933289,0.05167341836539673,0.037812403124442014
rf+mobility+history,hazard MLP,2.0,2,1338,1610,0.1391304347826087,0.47167676382520524,3.3901767399936626,0.7525993351886209,0.11650649023947827,0.1006862514383501
rf+mobility+history,hazard MLP,3.0,2,1338,1601,0.19487820112429732,0.47988004180990806,2.462461368389945,0.7096337848859183,0.17988453596960813,0.1651720199452978
rf+mobility+history,hazard MLP,5.0,2,1338,1583,0.2886923562855338,0.5198157310676146,1.8005870947046694,0.670186675787338,0.24822561036862326,0.21509344172053524
+ self-excitation,multi-head LGBM,0.5,2,1338,1619,0.04817788758492897,0.5044270617095512,10.470095037279018,0.9116624236676152,0.034408039889986454,0.03270336009101395
+ self-excitation,multi-head LGBM,1.0,2,1338,1619,0.07411982705373688,0.7640505467386952,10.308315293082897,0.9094062708472315,0.029700365853017573,0.02663008985181343
+ self-excitation,multi-head LGBM,2.0,2,1338,1610,0.1391304347826087,0.6029389555816602,4.333623743243183,0.8192318594104309,0.0897728548963235,0.07327776113710675
+ self-excitation,multi-head LGBM,3.0,2,1338,1601,0.19487820112429732,0.5734443043709252,2.9425779849290103,0.7846621312486325,0.13471298919436256,0.09248704719429451
+ self-excitation,multi-head LGBM,5.0,2,1338,1583,0.2886923562855338,0.5891982188559037,2.0409207449647604,0.7542004967138377,0.19154806588770404,0.134100581543718
+ self-excitation,multi-head LGBM + isotonic,0.5,2,1338,1619,0.04817788758492897,0.4699846097810886,9.755193374815159,0.9120867235727717,0.030708106368473424,0.014309003580815379
+ self-excitation,multi-head LGBM + isotonic,1.0,2,1338,1619,0.07411982705373688,0.7401536727901528,9.98590663539381,0.9048838114298421,0.029069564734892004,0.006931293337265827
+ self-excitation,multi-head LGBM + isotonic,2.0,2,1338,1610,0.1391304347826087,0.5725711463612063,4.11535511447117,0.815505179344465,0.08872364332610588,0.05902453550820104
+ self-excitation,multi-head LGBM + isotonic,3.0,2,1338,1601,0.19487820112429732,0.49809239708163355,2.555916435024664,0.7762464940025064,0.1343203825253961,0.0997992639466558
+ self-excitation,multi-head LGBM + isotonic,5.0,2,1338,1583,0.2886923562855338,0.5582772831094969,1.933813871252371,0.7533328021578678,0.18395369863732183,0.11900416983033034
+ self-excitation,multi-head LGBM + isotonic + monotone,0.5,2,1338,1619,0.04817788758492897,0.494143591749792,10.256647115934785,0.9147697965024377,0.03061455609229176,0.01724659424377344
+ self-excitation,multi-head LGBM + isotonic + monotone,1.0,2,1338,1619,0.07411982705373688,0.7456282752995035,10.059768147582467,0.9087419390704916,0.03036838920781567,0.010730376618752058
+ self-excitation,multi-head LGBM + isotonic + monotone,2.0,2,1338,1610,0.1391304347826087,0.5903503492741671,4.243143135408076,0.8185023062255203,0.08674388580382854,0.06115637730404737
+ self-excitation,multi-head LGBM + isotonic + monotone,3.0,2,1338,1601,0.19487820112429732,0.5323867919838882,2.731895044763477,0.7835257902170238,0.1318367088814762,0.10279217780957102
+ self-excitation,multi-head LGBM + isotonic + monotone,5.0,2,1338,1583,0.2886923562855338,0.5759646667051244,1.9950811102717985,0.7544026025006705,0.18396720992844767,0.12478077961102992
+ self-excitation,hazard LGBM,0.5,2,1338,1619,0.04817788758492897,0.5153098204638928,10.695982042705673,0.9016123396395948,0.032667409526074394,0.026668580105780167
+ self-excitation,hazard LGBM,1.0,2,1338,1619,0.07411982705373688,0.7435280328781819,10.031432376914804,0.9047587280409162,0.03072388679848395,0.016733978714813427
+ self-excitation,hazard LGBM,2.0,2,1338,1610,0.1391304347826087,0.5962303432360735,4.285405592009278,0.8190675891568748,0.08682370646452216,0.050454273451349556
+ self-excitation,hazard LGBM,3.0,2,1338,1601,0.19487820112429732,0.5717734483399834,2.934004137154851,0.782961349485787,0.13441174189625268,0.07807405675195563
+ self-excitation,hazard LGBM,5.0,2,1338,1583,0.2886923562855338,0.5989466363335606,2.074688239203559,0.7431760147070827,0.19584751460789215,0.13161446827480466
+ self-excitation,multi-head MLP,0.5,2,1338,1619,0.04817788758492897,0.3933002302775314,8.16350093358107,0.8464616715752342,0.03598727527284707,0.025248149107992564
+ self-excitation,multi-head MLP,1.0,2,1338,1619,0.07411982705373688,0.6589058475493744,8.889738059853643,0.8756559928841449,0.04103587126582977,0.032771689858401426
+ self-excitation,multi-head MLP,2.0,2,1338,1610,0.1391304347826087,0.5506080970519973,3.9574956975612308,0.7950551432694289,0.10617932323811388,0.08271726949664833
+ self-excitation,multi-head MLP,3.0,2,1338,1601,0.19487820112429732,0.5170035770964658,2.6529574581135953,0.7436195818662849,0.1745114404963765,0.15466864110175105
+ self-excitation,multi-head MLP,5.0,2,1338,1583,0.2886923562855338,0.5808153446638991,2.0118833492405956,0.7216245418611611,0.229311875179612,0.20125787457096936
+ self-excitation,hazard MLP,0.5,2,1338,1619,0.04817788758492897,0.44081206420048497,9.149676050520322,0.8343649644752824,0.03448633287730976,0.026423767222218886
+ self-excitation,hazard MLP,1.0,2,1338,1619,0.07411982705373688,0.6019189908564799,8.120890384972009,0.8532466088503448,0.04627204213723594,0.03614450443853271
+ self-excitation,hazard MLP,2.0,2,1338,1610,0.1391304347826087,0.48696838889623834,3.500085295191713,0.7504251700680272,0.11907947731330142,0.10930769430313525
+ self-excitation,hazard MLP,3.0,2,1338,1601,0.19487820112429732,0.4768058527479083,2.446686443107055,0.7024004893477354,0.19695886828692608,0.18343056677934172
+ self-excitation,hazard MLP,5.0,2,1338,1583,0.2886923562855338,0.5168817233473507,1.790424000128788,0.6676117703300932,0.2706990482275342,0.24609971208498294
rf+mobility+history,multi-head LGBM,0.5,3,1338,1495,0.04147157190635452,0.5422790994625255,13.075923446717347,0.959334128717106,0.02777683059567464,0.026679465482777782
rf+mobility+history,multi-head LGBM,1.0,3,1338,1495,0.06755852842809365,0.8257768579944672,12.223132700017112,0.9451539128087845,0.02094477746333376,0.018264806608985697
rf+mobility+history,multi-head LGBM,2.0,3,1338,1486,0.1271870794078062,0.6911237294359891,5.4339146134491,0.8951671133629499,0.06702669588934003,0.04741485359514786
rf+mobility+history,multi-head LGBM,3.0,3,1338,1478,0.18064952638700948,0.6568784877228065,3.6362037634992808,0.8542171171254759,0.1034776360760177,0.06683034116386938
rf+mobility+history,multi-head LGBM,5.0,3,1338,1460,0.26575342465753427,0.6876913168594307,2.587704439728786,0.8263530927835051,0.1420013778852936,0.08170611520340855
rf+mobility+history,multi-head LGBM + isotonic,0.5,3,1338,1495,0.04147157190635452,0.5257838928617979,12.67817612626432,0.9587938680413299,0.02376301299938987,0.010291318666029
rf+mobility+history,multi-head LGBM + isotonic,1.0,3,1338,1495,0.06755852842809365,0.7956215088596936,11.776773819259821,0.9412688040683552,0.022244125538633745,0.011314738367195216
rf+mobility+history,multi-head LGBM + isotonic,2.0,3,1338,1486,0.1271870794078062,0.6386140276890496,5.02106055632766,0.8887746651817585,0.06811152572072357,0.0233033712943796
rf+mobility+history,multi-head LGBM + isotonic,3.0,3,1338,1478,0.18064952638700948,0.6000834496509057,3.321810256869058,0.8421724083541321,0.10359403425040666,0.03627452741399231
rf+mobility+history,multi-head LGBM + isotonic,5.0,3,1338,1460,0.26575342465753427,0.6334530163606151,2.383611865686851,0.8145507962763501,0.14542779148310966,0.031291302006836746
rf+mobility+history,multi-head LGBM + isotonic + monotone,0.5,3,1338,1495,0.04147157190635452,0.5408788794521007,13.042160077111136,0.9606228755374469,0.02345053638748926,0.015940162253786725
rf+mobility+history,multi-head LGBM + isotonic + monotone,1.0,3,1338,1495,0.06755852842809365,0.8240517379376278,12.19759750709657,0.9493160219895735,0.02243882549772919,0.012299173290914987
rf+mobility+history,multi-head LGBM + isotonic + monotone,2.0,3,1338,1486,0.1271870794078062,0.6532780369855482,5.136355359579496,0.8925440475170621,0.0675678151064939,0.02279953707608207
rf+mobility+history,multi-head LGBM + isotonic + monotone,3.0,3,1338,1478,0.18064952638700948,0.6133172073258392,3.3950667881183154,0.8456022663660515,0.10219729462833184,0.03196288668899594
rf+mobility+history,multi-head LGBM + isotonic + monotone,5.0,3,1338,1460,0.26575342465753427,0.6410315916201673,2.412129184962485,0.8154896426373287,0.14376028385323225,0.02785206879505822
rf+mobility+history,hazard LGBM,0.5,3,1338,1495,0.04147157190635452,0.5066693005523717,12.217267811706382,0.9611462530671049,0.02614467481292425,0.020448047871012814
rf+mobility+history,hazard LGBM,1.0,3,1338,1495,0.06755852842809365,0.8258308423009857,12.223931774653202,0.946709376820035,0.02226647811196832,0.013042910695572152
rf+mobility+history,hazard LGBM,2.0,3,1338,1486,0.1271870794078062,0.6999280262976757,5.503137815229344,0.8958810115325151,0.0643088431880437,0.028635958506882435
rf+mobility+history,hazard LGBM,3.0,3,1338,1478,0.18064952638700948,0.6777381745264934,3.7516742395136973,0.8638943269715498,0.09696336680567688,0.046473158629646384
rf+mobility+history,hazard LGBM,5.0,3,1338,1460,0.26575342465753427,0.6778976603474355,2.550852020894989,0.8182821395599322,0.14310022287831758,0.048612922203653965
rf+mobility+history,multi-head MLP,0.5,3,1338,1495,0.04147157190635452,0.5105218290322537,12.31016345811644,0.9270985750624676,0.0289870007681307,0.02064073508259737
rf+mobility+history,multi-head MLP,1.0,3,1338,1495,0.06755852842809365,0.7412992716216742,10.972697139350522,0.925117547622768,0.03150330151641336,0.020265521192212792
rf+mobility+history,multi-head MLP,2.0,3,1338,1486,0.1271870794078062,0.6141790598434487,4.828942237710924,0.8548257476553546,0.07564905112435016,0.047035710293370475
rf+mobility+history,multi-head MLP,3.0,3,1338,1478,0.18064952638700948,0.6187168403208871,3.424956891364311,0.8306163538351629,0.11015356362704969,0.06831343447489147
rf+mobility+history,multi-head MLP,5.0,3,1338,1460,0.26575342465753427,0.6114497827784976,2.300816192929398,0.7880298892137252,0.16530137315181237,0.11189150135291262
rf+mobility+history,hazard MLP,0.5,3,1338,1495,0.04147157190635452,0.4592627012704813,11.074157070957572,0.9324336492357561,0.0293139873548137,0.018736099170988445
rf+mobility+history,hazard MLP,1.0,3,1338,1495,0.06755852842809365,0.6641639813472866,9.830942100140529,0.9302740173586943,0.03545287013608914,0.014446952577632299
rf+mobility+history,hazard MLP,2.0,3,1338,1486,0.1271870794078062,0.5676973500728068,4.463482868826406,0.8379981479441774,0.08025512807697142,0.051000622185211314
rf+mobility+history,hazard MLP,3.0,3,1338,1478,0.18064952638700948,0.5741450482595418,3.1782261472943922,0.795553864853079,0.12019419175124088,0.0816568774495462
rf+mobility+history,hazard MLP,5.0,3,1338,1460,0.26575342465753427,0.6090423093245151,2.2917571433345154,0.7643267233420525,0.173091025927159,0.11864236269818924
+ self-excitation,multi-head LGBM,0.5,3,1338,1495,0.04147157190635452,0.5469542604605493,13.18865515142776,0.958422438826734,0.027379449399043642,0.025255028997905226
+ self-excitation,multi-head LGBM,1.0,3,1338,1495,0.06755852842809365,0.8345711889816074,12.353306213143593,0.9497918945409605,0.020968703369775618,0.01981579253508768
+ self-excitation,multi-head LGBM,2.0,3,1338,1486,0.1271870794078062,0.6835524546786315,5.37438596641506,0.8936414109891365,0.0689898219247056,0.05192246277184848
+ self-excitation,multi-head LGBM,3.0,3,1338,1478,0.18064952638700948,0.6687616278211028,3.701983842395468,0.8574119262565065,0.10093566217485059,0.060293708898678015
+ self-excitation,multi-head LGBM,5.0,3,1338,1460,0.26575342465753427,0.6756920855067852,2.5425526928863564,0.8184384136020926,0.14560127629190725,0.07825980956300385
+ self-excitation,multi-head LGBM + isotonic,0.5,3,1338,1495,0.04147157190635452,0.5203423534008526,12.546964811843138,0.9527609571618305,0.02493321040681975,0.012615378774669794
+ self-excitation,multi-head LGBM + isotonic,1.0,3,1338,1495,0.06755852842809365,0.7970782340110154,11.798336236103642,0.9439500262795291,0.02171827331514958,0.010568389185309095
+ self-excitation,multi-head LGBM + isotonic,2.0,3,1338,1486,0.1271870794078062,0.6447660947260018,5.069430776522956,0.88542546291197,0.06960473477759006,0.02280851295087551
+ self-excitation,multi-head LGBM + isotonic,3.0,3,1338,1478,0.18064952638700948,0.6347961644780642,3.5139652850134038,0.8562150326130322,0.1028762597848982,0.051182513745084195
+ self-excitation,multi-head LGBM + isotonic,5.0,3,1338,1460,0.26575342465753427,0.594751311537248,2.2379817392896446,0.7948242037236498,0.14992101873104377,0.05728109515729827
+ self-excitation,multi-head LGBM + isotonic + monotone,0.5,3,1338,1495,0.04147157190635452,0.577211286791922,13.918239899256829,0.9584618328343425,0.024638686886667014,0.013646494054726444
+ self-excitation,multi-head LGBM + isotonic + monotone,1.0,3,1338,1495,0.06755852842809365,0.7963897406789568,11.788145171436044,0.9472953392900265,0.02296622309705447,0.012492789952753294
+ self-excitation,multi-head LGBM + isotonic + monotone,2.0,3,1338,1486,0.1271870794078062,0.6517725955880157,5.124518926157626,0.8873631865150753,0.06850772063986167,0.023384923741446212
+ self-excitation,multi-head LGBM + isotonic + monotone,3.0,3,1338,1478,0.18064952638700948,0.643960929307856,3.564697578715397,0.8572340932216233,0.10114368650622052,0.04700731580278127
+ self-excitation,multi-head LGBM + isotonic + monotone,5.0,3,1338,1460,0.26575342465753427,0.6055170786316162,2.278492100005566,0.7985423238190491,0.14837514389891923,0.056288246724020614
+ self-excitation,hazard LGBM,0.5,3,1338,1495,0.04147157190635452,0.5255147819118534,12.671687079971303,0.9601445197307701,0.025723159536404215,0.020575553333603006
+ self-excitation,hazard LGBM,1.0,3,1338,1495,0.06755852842809365,0.8033147595076511,11.89064916300929,0.9474693523871756,0.022989652805920677,0.012293304797094564
+ self-excitation,hazard LGBM,2.0,3,1338,1486,0.1271870794078062,0.6962418375518875,5.474155400011137,0.8950161748928134,0.06335364361520975,0.028125404718359684
+ self-excitation,hazard LGBM,3.0,3,1338,1478,0.18064952638700948,0.6773824450806537,3.749705070521371,0.8613397167660987,0.09558590831588537,0.034964411134274856
+ self-excitation,hazard LGBM,5.0,3,1338,1460,0.26575342465753427,0.6790685884086999,2.5552580904038704,0.8201622364979229,0.14205159149585317,0.05334247963186518
+ self-excitation,multi-head MLP,0.5,3,1338,1495,0.04147157190635452,0.4222937905267283,10.18272930382998,0.9118137001103033,0.03202585108901504,0.03066978292471415
+ self-excitation,multi-head MLP,1.0,3,1338,1495,0.06755852842809365,0.7149316010552281,10.582403401758079,0.9163032515590152,0.03251888033916502,0.023987987159674675
+ self-excitation,multi-head MLP,2.0,3,1338,1486,0.1271870794078062,0.6125595328401844,4.816208813759333,0.8636209731043962,0.07699841619603309,0.04934313850673915
+ self-excitation,multi-head MLP,3.0,3,1338,1478,0.18064952638700948,0.6100349986466935,3.376897857677202,0.8313586134590226,0.10906452518459171,0.06366787618089888
+ self-excitation,multi-head MLP,5.0,3,1338,1460,0.26575342465753427,0.6092731841803213,2.2926258992352295,0.7734170641637175,0.17158934347262156,0.12049383085668897
+ self-excitation,hazard MLP,0.5,3,1338,1495,0.04147157190635452,0.43434550162049146,10.473331047139268,0.9220673975193031,0.030773337664535667,0.023201593664262263
+ self-excitation,hazard MLP,1.0,3,1338,1495,0.06755852842809365,0.6152535128838926,9.1069703144695,0.9071622370271459,0.039027964923088694,0.02589650103513301
+ self-excitation,hazard MLP,2.0,3,1338,1486,0.1271870794078062,0.5372315355869967,4.223947417366546,0.8254131430692726,0.08621021824235332,0.0666883018638067
+ self-excitation,hazard MLP,3.0,3,1338,1478,0.18064952638700948,0.541934798003365,2.999923713292035,0.7849735724646422,0.12791450742940097,0.0941180117559423
+ self-excitation,hazard MLP,5.0,3,1338,1460,0.26575342465753427,0.5687159942612529,2.140013792838735,0.7371206147099555,0.19145952986594048,0.14487313963492546
