operating_point,threshold,alarm_rate,alarms_per_hour,min_lead_time_s,n_adverse_events,n_warned,max_avoidable_frac,random_alarm_reference,lift_over_random,excess_over_random,actuator_efficacy,attainable_benefit_frac,ranker,seed
alarm_top_20pct,0.011825798574859952,0.2,724.0223463687151,2.0,269,213,0.79182156133829,0.8322278399999999,0.9514480569867622,-0.04040627866170998,0.75,0.5938661710037175,generic handover model,1337
alarm_top_20pct,0.011825798574859952,0.2,724.0223463687151,2.0,269,213,0.79182156133829,0.8322278399999999,0.9514480569867622,-0.04040627866170998,1.0,0.79182156133829,generic handover model,1337
alarm_top_20pct,0.011825798574859952,0.2,724.0223463687151,3.0,269,201,0.7472118959107806,0.7902847999999999,0.9454969852776881,-0.043072904089219266,0.25,0.18680297397769516,generic handover model,1337
alarm_top_20pct,0.011825798574859952,0.2,724.0223463687151,3.0,269,201,0.7472118959107806,0.7902847999999999,0.9454969852776881,-0.043072904089219266,0.5,0.3736059479553903,generic handover model,1337
alarm_top_20pct,0.011825798574859952,0.2,724.0223463687151,3.0,269,201,0.7472118959107806,0.7902847999999999,0.9454969852776881,-0.043072904089219266,0.75,0.5604089219330854,generic handover model,1337
alarm_top_20pct,0.011825798574859952,0.2,724.0223463687151,3.0,269,201,0.7472118959107806,0.7902847999999999,0.9454969852776881,-0.043072904089219266,1.0,0.7472118959107806,generic handover model,1337
alarm_top_20pct,0.011825798574859952,0.2,724.0223463687151,5.0,269,175,0.6505576208178439,0.6723199999999999,0.9676309210165456,-0.021762379182156066,0.25,0.16263940520446096,generic handover model,1337
alarm_top_20pct,0.011825798574859952,0.2,724.0223463687151,5.0,269,175,0.6505576208178439,0.6723199999999999,0.9676309210165456,-0.021762379182156066,0.5,0.3252788104089219,generic handover model,1337
alarm_top_20pct,0.011825798574859952,0.2,724.0223463687151,5.0,269,175,0.6505576208178439,0.6723199999999999,0.9676309210165456,-0.021762379182156066,0.75,0.4879182156133829,generic handover model,1337
alarm_top_20pct,0.011825798574859952,0.2,724.0223463687151,5.0,269,175,0.6505576208178439,0.6723199999999999,0.9676309210165456,-0.021762379182156066,1.0,0.6505576208178439,generic handover model,1337
alarm_top_40pct,0.00227455845990534,0.4,1448.0446927374303,0.0,269,260,0.966542750929368,0.9939533824,0.9724226186499348,-0.02741063147063194,0.25,0.241635687732342,generic handover model,1337
alarm_top_40pct,0.00227455845990534,0.4,1448.0446927374303,0.0,269,260,0.966542750929368,0.9939533824,0.9724226186499348,-0.02741063147063194,0.5,0.483271375464684,generic handover model,1337
alarm_top_40pct,0.00227455845990534,0.4,1448.0446927374303,0.0,269,260,0.966542750929368,0.9939533824,0.9724226186499348,-0.02741063147063194,0.75,0.724907063197026,generic handover model,1337
alarm_top_40pct,0.00227455845990534,0.4,1448.0446927374303,0.0,269,260,0.966542750929368,0.9939533824,0.9724226186499348,-0.02741063147063194,1.0,0.966542750929368,generic handover model,1337
alarm_top_40pct,0.00227455845990534,0.4,1448.0446927374303,1.0,269,247,0.9182156133828996,0.989922304,0.9275633144870524,-0.07170669061710044,0.25,0.2295539033457249,generic handover model,1337
alarm_top_40pct,0.00227455845990534,0.4,1448.0446927374303,1.0,269,247,0.9182156133828996,0.989922304,0.9275633144870524,-0.07170669061710044,0.5,0.4591078066914498,generic handover model,1337
alarm_top_40pct,0.00227455845990534,0.4,1448.0446927374303,1.0,269,247,0.9182156133828996,0.989922304,0.9275633144870524,-0.07170669061710044,0.75,0.6886617100371747,generic handover model,1337
alarm_top_40pct,0.00227455845990534,0.4,1448.0446927374303,1.0,269,247,0.9182156133828996,0.989922304,0.9275633144870524,-0.07170669061710044,1.0,0.9182156133828996,generic handover model,1337
alarm_top_40pct,0.00227455845990534,0.4,1448.0446927374303,2.0,269,234,0.8698884758364313,0.98320384,0.8847488592359761,-0.1133153641635688,0.25,0.2174721189591078,generic handover model,1337
alarm_top_40pct,0.00227455845990534,0.4,1448.0446927374303,2.0,269,234,0.8698884758364313,0.98320384,0.8847488592359761,-0.1133153641635688,0.5,0.4349442379182156,generic handover model,1337
alarm_top_40pct,0.00227455845990534,0.4,1448.0446927374303,2.0,269,234,0.8698884758364313,0.98320384,0.8847488592359761,-0.1133153641635688,0.75,0.6524163568773235,generic handover model,1337
alarm_top_40pct,0.00227455845990534,0.4,1448.0446927374303,2.0,269,234,0.8698884758364313,0.98320384,0.8847488592359761,-0.1133153641635688,1.0,0.8698884758364313,generic handover model,1337
alarm_top_40pct,0.00227455845990534,0.4,1448.0446927374303,3.0,269,229,0.8513011152416357,0.9720064,0.8758184259297425,-0.1207052847583644,0.25,0.2128252788104089,generic handover model,1337
alarm_top_40pct,0.00227455845990534,0.4,1448.0446927374303,3.0,269,229,0.8513011152416357,0.9720064,0.8758184259297425,-0.1207052847583644,0.5,0.4256505576208178,generic handover model,1337
alarm_top_40pct,0.00227455845990534,0.4,1448.0446927374303,3.0,269,229,0.8513011152416357,0.9720064,0.8758184259297425,-0.1207052847583644,0.75,0.6384758364312267,generic handover model,1337
alarm_top_40pct,0.00227455845990534,0.4,1448.0446927374303,3.0,269,229,0.8513011152416357,0.9720064,0.8758184259297425,-0.1207052847583644,1.0,0.8513011152416357,generic handover model,1337
alarm_top_40pct,0.00227455845990534,0.4,1448.0446927374303,5.0,269,218,0.8104089219330854,0.9222400000000001,0.8787397227761595,-0.11183107806691461,0.25,0.20260223048327136,generic handover model,1337
alarm_top_40pct,0.00227455845990534,0.4,1448.0446927374303,5.0,269,218,0.8104089219330854,0.9222400000000001,0.8787397227761595,-0.11183107806691461,0.5,0.4052044609665427,generic handover model,1337
alarm_top_40pct,0.00227455845990534,0.4,1448.0446927374303,5.0,269,218,0.8104089219330854,0.9222400000000001,0.8787397227761595,-0.11183107806691461,0.75,0.6078066914498141,generic handover model,1337
alarm_top_40pct,0.00227455845990534,0.4,1448.0446927374303,5.0,269,218,0.8104089219330854,0.9222400000000001,0.8787397227761595,-0.11183107806691461,1.0,0.8104089219330854,generic handover model,1337
alarm_top_2pct,0.7634878300803888,0.020077972709551656,72.6845045574831,0.0,269,20,0.07434944237918216,0.18357705612384978,0.405004001856433,-0.10922761374466762,0.25,0.01858736059479554,dedicated ping-pong model,1338
alarm_top_2pct,0.7634878300803888,0.020077972709551656,72.6845045574831,0.0,269,20,0.07434944237918216,0.18357705612384978,0.405004001856433,-0.10922761374466762,0.5,0.03717472118959108,dedicated ping-pong model,1338
alarm_top_2pct,0.7634878300803888,0.020077972709551656,72.6845045574831,0.0,269,20,0.07434944237918216,0.18357705612384978,0.405004001856433,-0.10922761374466762,0.75,0.055762081784386616,dedicated ping-pong model,1338
alarm_top_2pct,0.7634878300803888,0.020077972709551656,72.6845045574831,0.0,269,20,0.07434944237918216,0.18357705612384978,0.405004001856433,-0.10922761374466762,1.0,0.07434944237918216,dedicated ping-pong model,1338
alarm_top_2pct,0.7634878300803888,0.020077972709551656,72.6845045574831,1.0,269,20,0.07434944237918216,0.16684907458033604,0.44560895867231015,-0.09249963220115388,0.25,0.01858736059479554,dedicated ping-pong model,1338
alarm_top_2pct,0.7634878300803888,0.020077972709551656,72.6845045574831,1.0,269,20,0.07434944237918216,0.16684907458033604,0.44560895867231015,-0.09249963220115388,0.5,0.03717472118959108,dedicated ping-pong model,1338
alarm_top_2pct,0.7634878300803888,0.020077972709551656,72.6845045574831,1.0,269,20,0.07434944237918216,0.16684907458033604,0.44560895867231015,-0.09249963220115388,0.75,0.055762081784386616,dedicated ping-pong model,1338
alarm_top_2pct,0.7634878300803888,0.020077972709551656,72.6845045574831,1.0,269,20,0.07434944237918216,0.16684907458033604,0.44560895867231015,-0.09249963220115388,1.0,0.07434944237918216,dedicated ping-pong model,1338
alarm_top_2pct,0.7634878300803888,0.020077972709551656,72.6845045574831,2.0,269,18,0.06691449814126393,0.14977834744323126,0.4467568195504744,-0.08286384930196733,0.25,0.016728624535315983,dedicated ping-pong model,1338
alarm_top_2pct,0.7634878300803888,0.020077972709551656,72.6845045574831,2.0,269,18,0.06691449814126393,0.14977834744323126,0.4467568195504744,-0.08286384930196733,0.5,0.03345724907063197,dedicated ping-pong model,1338
alarm_top_2pct,0.7634878300803888,0.020077972709551656,72.6845045574831,2.0,269,18,0.06691449814126393,0.14977834744323126,0.4467568195504744,-0.08286384930196733,0.75,0.05018587360594796,dedicated ping-pong model,1338
alarm_top_2pct,0.7634878300803888,0.020077972709551656,72.6845045574831,2.0,269,18,0.06691449814126393,0.14977834744323126,0.4467568195504744,-0.08286384930196733,1.0,0.06691449814126393,dedicated ping-pong model,1338
alarm_top_2pct,0.7634878300803888,0.020077972709551656,72.6845045574831,3.0,269,18,0.06691449814126393,0.1323578520755473,0.5055574496862524,-0.06544335393428335,0.25,0.016728624535315983,dedicated ping-pong model,1338
alarm_top_2pct,0.7634878300803888,0.020077972709551656,72.6845045574831,3.0,269,18,0.06691449814126393,0.1323578520755473,0.5055574496862524,-0.06544335393428335,0.5,0.03345724907063197,dedicated ping-pong model,1338
alarm_top_2pct,0.7634878300803888,0.020077972709551656,72.6845045574831,3.0,269,18,0.06691449814126393,0.1323578520755473,0.5055574496862524,-0.06544335393428335,0.75,0.05018587360594796,dedicated ping-pong model,1338
alarm_top_2pct,0.7634878300803888,0.020077972709551656,72.6845045574831,3.0,269,18,0.06691449814126393,0.1323578520755473,0.5055574496862524,-0.06544335393428335,1.0,0.06691449814126393,dedicated ping-pong model,1338
alarm_top_2pct,0.7634878300803888,0.020077972709551656,72.6845045574831,5.0,269,14,0.05204460966542751,0.09643874370569083,0.5396649486046381,-0.04439413404026332,0.25,0.013011152416356878,dedicated ping-pong model,1338
alarm_top_2pct,0.7634878300803888,0.020077972709551656,72.6845045574831,5.0,269,14,0.05204460966542751,0.09643874370569083,0.5396649486046381,-0.04439413404026332,0.5,0.026022304832713755,dedicated ping-pong model,1338
alarm_top_2pct,0.7634878300803888,0.020077972709551656,72.6845045574831,5.0,269,14,0.05204460966542751,0.09643874370569083,0.5396649486046381,-0.04439413404026332,0.75,0.03903345724907063,dedicated ping-pong model,1338
alarm_top_2pct,0.7634878300803888,0.020077972709551656,72.6845045574831,5.0,269,14,0.05204460966542751,0.09643874370569083,0.5396649486046381,-0.04439413404026332,1.0,0.05204460966542751,dedicated ping-pong model,1338
alarm_top_5pct,0.5605959555988514,0.05,181.0055865921788,0.0,269,50,0.18587360594795538,0.4012630607616213,0.46322132317676123,-0.21538945481366595,0.25,0.046468401486988845,dedicated ping-pong model,1338
alarm_top_5pct,0.5605959555988514,0.05,181.0055865921788,0.0,269,50,0.18587360594795538,0.4012630607616213,0.46322132317676123,-0.21538945481366595,0.5,0.09293680297397769,dedicated ping-pong model,1338
alarm_top_5pct,0.5605959555988514,0.05,181.0055865921788,0.0,269,50,0.18587360594795538,0.4012630607616213,0.46322132317676123,-0.21538945481366595,0.75,0.13940520446096655,dedicated ping-pong model,1338
alarm_top_5pct,0.5605959555988514,0.05,181.0055865921788,0.0,269,50,0.18587360594795538,0.4012630607616213,0.46322132317676123,-0.21538945481366595,1.0,0.18587360594795538,dedicated ping-pong model,1338
alarm_top_5pct,0.5605959555988514,0.05,181.0055865921788,1.0,269,45,0.16728624535315986,0.3697505902753909,0.4524299615818456,-0.20246434492223106,0.25,0.041821561338289966,dedicated ping-pong model,1338
alarm_top_5pct,0.5605959555988514,0.05,181.0055865921788,1.0,269,45,0.16728624535315986,0.3697505902753909,0.4524299615818456,-0.20246434492223106,0.5,0.08364312267657993,dedicated ping-pong model,1338
alarm_top_5pct,0.5605959555988514,0.05,181.0055865921788,1.0,269,45,0.16728624535315986,0.3697505902753909,0.4524299615818456,-0.20246434492223106,0.75,0.12546468401486988,dedicated ping-pong model,1338
alarm_top_5pct,0.5605959555988514,0.05,181.0055865921788,1.0,269,45,0.16728624535315986,0.3697505902753909,0.4524299615818456,-0.20246434492223106,1.0,0.16728624535315986,dedicated ping-pong model,1338
alarm_top_5pct,0.5605959555988514,0.05,181.0055865921788,2.0,269,44,0.16356877323420074,0.33657956871093775,0.4859735659554468,-0.173010795476737,0.25,0.040892193308550186,dedicated ping-pong model,1338
alarm_top_5pct,0.5605959555988514,0.05,181.0055865921788,2.0,269,44,0.16356877323420074,0.33657956871093775,0.4859735659554468,-0.173010795476737,0.5,0.08178438661710037,dedicated ping-pong model,1338
alarm_top_5pct,0.5605959555988514,0.05,181.0055865921788,2.0,269,44,0.16356877323420074,0.33657956871093775,0.4859735659554468,-0.173010795476737,0.75,0.12267657992565056,dedicated ping-pong model,1338
alarm_top_5pct,0.5605959555988514,0.05,181.0055865921788,2.0,269,44,0.16356877323420074,0.33657956871093775,0.4859735659554468,-0.173010795476737,1.0,0.16356877323420074,dedicated ping-pong model,1338
alarm_top_5pct,0.5605959555988514,0.05,181.0055865921788,3.0,269,42,0.15613382899628253,0.3016627039062503,0.5175775028682541,-0.14552887490996774,0.25,0.03903345724907063,dedicated ping-pong model,1338
alarm_top_5pct,0.5605959555988514,0.05,181.0055865921788,3.0,269,42,0.15613382899628253,0.3016627039062503,0.5175775028682541,-0.14552887490996774,0.5,0.07806691449814127,dedicated ping-pong model,1338
alarm_top_5pct,0.5605959555988514,0.05,181.0055865921788,3.0,269,42,0.15613382899628253,0.3016627039062503,0.5175775028682541,-0.14552887490996774,0.75,0.1171003717472119,dedicated ping-pong model,1338
alarm_top_5pct,0.5605959555988514,0.05,181.0055865921788,3.0,269,42,0.15613382899628253,0.3016627039062503,0.5175775028682541,-0.14552887490996774,1.0,0.15613382899628253,dedicated ping-pong model,1338
alarm_top_5pct,0.5605959555988514,0.05,181.0055865921788,5.0,269,35,0.13011152416356878,0.22621906250000023,0.575157207026126,-0.09610753833643146,0.25,0.032527881040892194,dedicated ping-pong model,1338
alarm_top_5pct,0.5605959555988514,0.05,181.0055865921788,5.0,269,35,0.13011152416356878,0.22621906250000023,0.575157207026126,-0.09610753833643146,0.5,0.06505576208178439,dedicated ping-pong model,1338
alarm_top_5pct,0.5605959555988514,0.05,181.0055865921788,5.0,269,35,0.13011152416356878,0.22621906250000023,0.575157207026126,-0.09610753833643146,0.75,0.09758364312267657,dedicated ping-pong model,1338
alarm_top_5pct,0.5605959555988514,0.05,181.0055865921788,5.0,269,35,0.13011152416356878,0.22621906250000023,0.575157207026126,-0.09610753833643146,1.0,0.13011152416356878,dedicated ping-pong model,1338
alarm_top_10pct,0.3420982048806053,0.1,362.0111731843576,0.0,269,73,0.27137546468401486,0.6513215599,0.41665358770816713,-0.3799460952159851,0.25,0.06784386617100371,dedicated ping-pong model,1338
alarm_top_10pct,0.3420982048806053,0.1,362.0111731843576,0.0,269,73,0.27137546468401486,0.6513215599,0.41665358770816713,-0.3799460952159851,0.5,0.13568773234200743,dedicated ping-pong model,1338
alarm_top_10pct,0.3420982048806053,0.1,362.0111731843576,0.0,269,73,0.27137546468401486,0.6513215599,0.41665358770816713,-0.3799460952159851,0.75,0.20353159851301114,dedicated ping-pong model,1338
alarm_top_10pct,0.3420982048806053,0.1,362.0111731843576,0.0,269,73,0.27137546468401486,0.6513215599,0.41665358770816713,-0.3799460952159851,1.0,0.27137546468401486,dedicated ping-pong model,1338
alarm_top_10pct,0.3420982048806053,0.1,362.0111731843576,1.0,269,69,0.25650557620817843,0.6125795109999999,0.41873025721909674,-0.3560739347918214,0.25,0.06412639405204461,dedicated ping-pong model,1338
alarm_top_10pct,0.3420982048806053,0.1,362.0111731843576,1.0,269,69,0.25650557620817843,0.6125795109999999,0.41873025721909674,-0.3560739347918214,0.5,0.12825278810408922,dedicated ping-pong model,1338
alarm_top_10pct,0.3420982048806053,0.1,362.0111731843576,1.0,269,69,0.25650557620817843,0.6125795109999999,0.41873025721909674,-0.3560739347918214,0.75,0.19237918215613384,dedicated ping-pong model,1338
alarm_top_10pct,0.3420982048806053,0.1,362.0111731843576,1.0,269,69,0.25650557620817843,0.6125795109999999,0.41873025721909674,-0.3560739347918214,1.0,0.25650557620817843,dedicated ping-pong model,1338
alarm_top_10pct,0.3420982048806053,0.1,362.0111731843576,2.0,269,63,0.2342007434944238,0.5695327899999999,0.41121555704356166,-0.33533204650557613,0.25,0.05855018587360595,dedicated ping-pong model,1338
alarm_top_10pct,0.3420982048806053,0.1,362.0111731843576,2.0,269,63,0.2342007434944238,0.5695327899999999,0.41121555704356166,-0.33533204650557613,0.5,0.1171003717472119,dedicated ping-pong model,1338
alarm_top_10pct,0.3420982048806053,0.1,362.0111731843576,2.0,269,63,0.2342007434944238,0.5695327899999999,0.41121555704356166,-0.33533204650557613,0.75,0.17565055762081785,dedicated ping-pong model,1338
alarm_top_10pct,0.3420982048806053,0.1,362.0111731843576,2.0,269,63,0.2342007434944238,0.5695327899999999,0.41121555704356166,-0.33533204650557613,1.0,0.2342007434944238,dedicated ping-pong model,1338
alarm_top_10pct,0.3420982048806053,0.1,362.0111731843576,3.0,269,57,0.21189591078066913,0.5217030999999999,0.40616187785863106,-0.3098071892193307,0.25,0.05297397769516728,dedicated ping-pong model,1338
alarm_top_10pct,0.3420982048806053,0.1,362.0111731843576,3.0,269,57,0.21189591078066913,0.5217030999999999,0.40616187785863106,-0.3098071892193307,0.5,0.10594795539033457,dedicated ping-pong model,1338
alarm_top_10pct,0.3420982048806053,0.1,362.0111731843576,3.0,269,57,0.21189591078066913,0.5217030999999999,0.40616187785863106,-0.3098071892193307,0.75,0.15892193308550187,dedicated ping-pong model,1338
alarm_top_10pct,0.3420982048806053,0.1,362.0111731843576,3.0,269,57,0.21189591078066913,0.5217030999999999,0.40616187785863106,-0.3098071892193307,1.0,0.21189591078066913,dedicated ping-pong model,1338
alarm_top_10pct,0.3420982048806053,0.1,362.0111731843576,5.0,269,52,0.19330855018587362,0.40950999999999993,0.4720484241798092,-0.2162014498141263,0.25,0.048327137546468404,dedicated ping-pong model,1338
alarm_top_10pct,0.3420982048806053,0.1,362.0111731843576,5.0,269,52,0.19330855018587362,0.40950999999999993,0.4720484241798092,-0.2162014498141263,0.5,0.09665427509293681,dedicated ping-pong model,1338
alarm_top_10pct,0.3420982048806053,0.1,362.0111731843576,5.0,269,52,0.19330855018587362,0.40950999999999993,0.4720484241798092,-0.2162014498141263,0.75,0.1449814126394052,dedicated ping-pong model,1338
alarm_top_10pct,0.3420982048806053,0.1,362.0111731843576,5.0,269,52,0.19330855018587362,0.40950999999999993,0.4720484241798092,-0.2162014498141263,1.0,0.19330855018587362,dedicated ping-pong model,1338
alarm_top_20pct,0.15162145545510092,0.2,724.0223463687151,0.0,269,130,0.483271375464684,0.8926258175999999,0.541404209844674,-0.4093544421353159,0.25,0.120817843866171,dedicated ping-pong model,1338
alarm_top_20pct,0.15162145545510092,0.2,724.0223463687151,0.0,269,130,0.483271375464684,0.8926258175999999,0.541404209844674,-0.4093544421353159,0.5,0.241635687732342,dedicated ping-pong model,1338
