experiment,adaptation,source,target,matched,horizon_s,n,positive_rate,auprc,auprc_lift,auroc,brier,nll,ece,f1_best,f1_best_threshold,recall_at_fpr0.01,threshold_at_fpr0.01,recall_at_fpr0.05,threshold_at_fpr0.05,recall_at_fpr0.1,threshold_at_fpr0.1,precision_at_recall0.5,precision_at_recall0.8
external,none,public IUT dataset,XCAL pooled,False,3.0,6145,0.1884458909682669,0.3077150677570482,1.6329094053256141,0.665111673771495,0.19517504746582276,0.7351936919820399,0.16266860994527105,0.38264192139737985,0.09419040196485268,0.044905008635578586,0.9808216041685209,0.12694300518134716,0.8800407807707884,0.22279792746113988,0.6815763911657841,0.2975413948820873,0.24121779859484777
external,none,public IUT dataset,XCAL pooled,False,5.0,6072,0.2768445322793149,0.39301728494042115,1.4196317395349418,0.6448146938379582,0.24141094563521245,0.8849859946892824,0.20145289291898533,0.47266881028938906,0.009395161483399495,0.03390838786436645,0.9736023195692604,0.11183819155264724,0.8733785484868005,0.19690660321237358,0.7258009559868491,0.3885637100405223,0.3338289962825279
external,none,public IUT dataset,public IUT dataset,True,1.0,268,0.07462686567164178,0.28813527538373473,3.861012690142046,0.744758064516129,0.06959427316358982,0.3238209799004158,0.08159500105226458,0.3125,0.41619908363441316,0.2,0.7271773098048554,0.25,0.41619908363441316,0.3,0.2189583890043126,0.16901408450704225,0.14545454545454545
external,none,public IUT dataset,public IUT dataset,True,2.0,264,0.13257575757575757,0.3246121634924989,2.448503176057706,0.7373674360573924,0.12358568575733715,0.4668634890878151,0.10706694229001118,0.37410071942446044,0.031215772297590687,0.08571428571428572,0.8527944457972,0.14285714285714285,0.8270362075709359,0.22857142857142856,0.32872509937319927,0.2903225806451613,0.2283464566929134
external,none,public IUT dataset,public IUT dataset,True,3.0,260,0.16538461538461538,0.3483355906530389,2.1062151992974445,0.6862072661022398,0.17711818732103737,0.6327046902554112,0.17036945424775018,0.396551724137931,0.26784393153563885,0.11627906976744186,0.9637769432463272,0.16279069767441862,0.8651704012211459,0.23255813953488372,0.7221070729555618,0.3150684931506849,0.21910112359550563
external,none,public IUT dataset,public IUT dataset,True,5.0,252,0.21825396825396826,0.4171082400727859,1.9111141181516735,0.708444854637748,0.2168580808138859,0.7219667259657859,0.18501620365948007,0.47435897435897434,0.24017418308942096,0.07272727272727272,0.9735364868063054,0.23636363636363636,0.9132548884301466,0.2727272727272727,0.8812200175003503,0.3835616438356164,0.3142857142857143
external,per_drive_z,public IUT dataset,XCAL pooled,False,1.0,6215,0.07288817377312952,0.09046842637886296,1.241194856389919,0.5206364603901791,0.09230543835198604,0.4856405874425377,0.09339733386597235,0.14415376401494928,0.03960217385337964,0.03532008830022075,0.8762582759230062,0.07505518763796909,0.43949962328309156,0.1434878587196468,0.19495381669875736,0.07657365347177157,0.0734632683658171
external,per_drive_z,public IUT dataset,XCAL pooled,False,2.0,6180,0.13511326860841424,0.17583797727900483,1.3014116162685627,0.5561103051147471,0.15303106577470274,0.7147783866751127,0.1399575513209243,0.24609929078014184,0.0451877678770673,0.017964071856287425,0.9606236550948192,0.1089820359281437,0.6834824248079132,0.18203592814371258,0.3708306329005135,0.1576966503575461,0.13958333333333334
external,per_drive_z,public IUT dataset,XCAL pooled,False,3.0,6145,0.1884458909682669,0.24958094851193607,1.324417036792614,0.5736401691028798,0.21530350516097482,0.8665661021529821,0.197693075363217,0.3248635422548466,0.01095514176616919,0.027633851468048358,0.9865058729525269,0.1157167530224525,0.8834244520840958,0.18307426597582038,0.7170339712172208,0.23215717722534082,0.2022667829119442
external,per_drive_z,public IUT dataset,XCAL pooled,False,5.0,6072,0.2768445322793149,0.34317803163341254,1.2396055967150987,0.5584329582263001,0.2831749242287414,1.0655587634498975,0.24797384310887738,0.4338624338624339,5.662793150116386e-05,0.03331350386674598,0.9910187363760683,0.09339678762641285,0.9546136876591741,0.16894705532421178,0.8629186093475939,0.32284069097888674,0.2872703972661256
external,per_drive_z,public IUT dataset,public IUT dataset,True,1.0,268,0.07462686567164178,0.2746146102138387,3.679835776865439,0.6864919354838709,0.08356653961284355,0.40901567003378286,0.07970503009042577,0.2916666666666667,0.1874106110446649,0.15,0.8912067557703458,0.2,0.7953092678716966,0.35,0.1874106110446649,0.1566265060240964,0.10191082802547771
external,per_drive_z,public IUT dataset,public IUT dataset,True,2.0,264,0.13257575757575757,0.38535852692813743,2.9067043174008083,0.6827199001871491,0.11603513156233293,0.5619458011090988,0.10149345010971908,0.41463414634146345,0.10793849180666924,0.14285714285714285,0.9203094125954487,0.2857142857142857,0.5248614440705045,0.34285714285714286,0.24739159754135998,0.2727272727272727,0.15730337078651685
external,per_drive_z,public IUT dataset,public IUT dataset,True,3.0,260,0.16538461538461538,0.43121452644609143,2.6073436482786922,0.6997106419462008,0.13750473009640066,0.6155461595382633,0.11808236142272782,0.44,0.15493990228421137,0.13953488372093023,0.9288524453831054,0.27906976744186046,0.7034187075622613,0.37209302325581395,0.5312269301947924,0.38596491228070173,0.2023121387283237
external,per_drive_z,public IUT dataset,public IUT dataset,True,5.0,252,0.21825396825396826,0.5013231740963029,2.2969716340412423,0.6972773419473927,0.17001471322381514,0.6802544178153012,0.13284661749788457,0.49275362318840576,0.2506780742832188,0.16363636363636364,0.9251166525142221,0.21818181818181817,0.860818405660972,0.38181818181818183,0.6337833304453901,0.4444444444444444,0.26627218934911245
external,coral,public IUT dataset,XCAL pooled,False,1.0,6215,0.07288817377312952,0.09634284388610684,1.3217897897398545,0.5507588348110057,0.08648942829647424,0.39620280570744265,0.08415236996516373,0.15148782687105503,0.013171868479085018,0.03090507726269316,0.7728078818718507,0.08388520971302428,0.3939341571813689,0.1280353200883002,0.21009873772366403,0.08773234200743495,0.07804674457429048
external,coral,public IUT dataset,XCAL pooled,False,2.0,6180,0.13511326860841424,0.17958126087934811,1.3291163978854745,0.5770819446233819,0.1515332110237894,0.6428732262307454,0.13664898131914904,0.25386996904024767,0.008111818390462848,0.031137724550898204,0.9201972709550924,0.08742514970059881,0.6660723311655203,0.1568862275449102,0.4059994832696884,0.16726119698771305,0.14900736114209234
external,coral,public IUT dataset,XCAL pooled,False,3.0,6145,0.1884458909682669,0.24846113352937493,1.3184746679948263,0.5645190448534064,0.21377179199214544,0.8535250730455367,0.19887458344115275,0.3255433894427193,0.0026119816157820215,0.04145077720207254,0.966856854052699,0.10276338514680483,0.8494828525349254,0.16234887737478412,0.6920357159197376,0.21937639198218262,0.2029778848259251
external,coral,public IUT dataset,XCAL pooled,False,5.0,6072,0.2768445322793149,0.3116717018981785,1.125800460396038,0.5566067144804736,0.2824705461767919,1.0878828903034259,0.24949120071527578,0.4388027792624265,0.0005159109727938192,0.010707911957168352,0.985414676096147,0.0678167757287329,0.9183503064601423,0.11600237953599048,0.8231692542556236,0.3133841131664853,0.2957591738079543
external,coral,public IUT dataset,public IUT dataset,True,1.0,268,0.07462686567164178,0.28813527538373473,3.861012690142046,0.744758064516129,0.06959427316358982,0.3238209799004158,0.08159500105226458,0.3125,0.41619908363441316,0.2,0.7271773098048554,0.25,0.41619908363441316,0.3,0.2189583890043126,0.16901408450704225,0.14545454545454545
external,coral,public IUT dataset,public IUT dataset,True,2.0,264,0.13257575757575757,0.3246121634924989,2.448503176057706,0.7373674360573924,0.12358568575733715,0.4668634890878151,0.10706694229001118,0.37410071942446044,0.031215772297590687,0.08571428571428572,0.8527944457972,0.14285714285714285,0.8270362075709359,0.22857142857142856,0.32872509937319927,0.2903225806451613,0.2283464566929134
external,coral,public IUT dataset,public IUT dataset,True,3.0,260,0.16538461538461538,0.3483355906530389,2.1062151992974445,0.6862072661022398,0.17711818732103737,0.6327046902554112,0.17036945424775018,0.396551724137931,0.26784393153563885,0.11627906976744186,0.9637769432463272,0.16279069767441862,0.8651704012211459,0.23255813953488372,0.7221070729555618,0.3150684931506849,0.21910112359550563
external,coral,public IUT dataset,public IUT dataset,True,5.0,252,0.21825396825396826,0.4171082400727859,1.9111141181516735,0.708444854637748,0.2168580808138859,0.7219667259657859,0.18501620365948007,0.47435897435897434,0.24017418308942096,0.07272727272727272,0.9735364868063054,0.23636363636363636,0.9132548884301466,0.2727272727272727,0.8812200175003503,0.3835616438356164,0.3142857142857143
